id,datetime,location,text,rating,accessibility,facility,activity,english_translation,aspects,sentiment,real_aspect
c46a8542d8a349bea4b0acc31e249503,2022-10-23 17:57:33,Floating Market Lembang,"Tempat ok, cocok utk bawa kluarga. Makanan pun komplit. Spot foto jg banyak",5,neutral,neutral,positive,"Nice place, suitable for bringing family. Food is also complete. Many photo spots too.","place, food, photo","positive, positive, positive","place, food, photo"
bb305c422ca14cac8d289cc399a6afa0,2019-02-15 13:29:07,Stone Garden,Tiket masuk 8k. Parkir motor 5k. Dan biaya masuk di warga setempat 5k/motor,5,neutral,neutral,neutral,Admission 8k. Motorcycle parking 5k. And local resident admission 5k/motor,"ticket, parking","neutral, neutral","Admission, parking"
2311bf3970bd4beda40c3d7b2f7d022d,2022-02-23 18:22:30,Terminal Wisata Grafika Cikole,"Tempat yg bagus, indah, bersih, nyaman,, servicenya bagus, makanannya enak2",5,neutral,positive,positive,"A great, beautiful, clean, comfortable place, with good service and delicious food.","place, service, food","positive, positive, positive","place, service, food"
f86c56266efc4ce99c560b26ff2ee265,2019-02-15 13:23:05,Gunung Putri Lembang,"Tempat yang enak untuk berkemah, akses mudah namun nuansa alam tidak hilang",5,positive,neutral,positive,"A great place for camping, easy access yet the natural feel is not lost","place, nature","positive, positive","place, natural"
1722d2ad69954ae686882987cabb6914,2021-02-15 14:13:05,Sanghyang Kenit,"Tempatnya enak bersih, ada body rafting juga. Nagiih sih, enak buat healing.",5,neutral,positive,neutral,"The place is nice and clean, there's also body rafting. It's addictive, good for healing.","place, activity, nature","positive, positive, positive","place, body rafting, healing"
c8708e0b52ed4a08aa9b5c6a08b2e7dd,2021-02-23 18:23:21,Terminal Wisata Grafika Cikole,"Tempat bagus, harga terjangkau dan kemaren di temani IO jadi lebih membantu,",5,neutral,positive,neutral,"Good place, affordable price, and yesterday I was accompanied by IO, which was more helpful.","place, price, staff","positive, positive, positive","place, price, IO"
ff0d3c8898304e83a66b8009b2a4e6c5,2022-10-23 18:22:01,Terminal Wisata Grafika Cikole,Ga sengaja main kesini. Ternyata asik banget tempatnya buat ngajak anak main,5,neutral,neutral,positive,Accidentally came here. Turns out it's a really fun place to bring kids to play.,place,positive,place
0543b281616d4517867cea550b6fea63,2021-02-15 14:15:34,Bukit Senyum,Tempat nya bagus hanya saja akses jalan menuju tempat nya perlu ekstra hati2,1,negative,neutral,positive,"The place is good, only the access road to the place needs extra caution.","place, road","positive, negative","place, road"
6b404cd83ecc43dca3faae2bd9f296db,2022-02-15 11:58:52,Curug Malela,Fisik harus benar 2 fit sangat cocok untuk melangsingkan tubuh medan nya 😀 …,4,negative,neutral,neutral,"The physique should be 2 fit, very suitable for slimming down the body, its terrain 😀 …","nature, place","positive, positive","physique, terrain"
7f3892f071744c518d732007a3306f99,2019-02-23 18:05:31,Gunung Tangkuban Parahu,"Tiket masuk orang 30k, tiket motor 17k, parkir 2k... Udara sejuk, suasana ok",5,neutral,neutral,neutral,"Admission 30k per person, motorcycle ticket 17k, parking 2k... Cool air, nice atmosphere","price, price, price, air, atmosphere","neutral, neutral, neutral, positive, positive","Admission, ticket, parking, air, atmosphere"
ebc6d2e70d4f419291107e277b33170a,2020-02-15 13:28:51,Stone Garden,"Taman bebatuan yang indah, cocok untuk berfoto sambil mengagumi keindahannya",5,neutral,neutral,positive,"Beautiful rocky garden, perfect for taking photos while admiring its beauty","garden, photo, beauty","positive, positive, positive","garden, photos, beauty"
7ef04a949a794f12ad34b584fb5e244d,2020-02-23 18:23:02,Terminal Wisata Grafika Cikole,Tempat ini menyediakan arena permainan anak yang bertema keberanian sejati..,4,neutral,neutral,positive,This place provides a children's play arena with a theme of true courage.,"place, facility","positive, positive","place, arena"
9c53be0899e94803aa1ef2743a4c6fbc,2020-02-23 17:58:30,Floating Market Lembang,"tempatnya sangat bagus, cocok untuk bermain bersama keluarga dan teman teman",4,neutral,neutral,positive,"The place is very nice, suitable for playing with family and friends.","place, crowd","positive, positive","place, family"
6c6aceda8f39439693cc9e4fb5765094,2021-02-15 13:49:10,Curug Maribaya,Bagus cuma sayang terbengkalai banyak daun2 & fasilitas yang kurang di rawat,4,neutral,negative,positive,"Good, but it's a shame it's neglected with lots of leaves and poorly maintained facilities.","maintenance, facility","negative, negative","maintained, facilities"
02cf558b3dbc4ce2b500653330e9aa08,2022-10-15 13:04:30,Taman Lembah DEWATA,Tempatnya lumayan asri dan bagus meski danau buatan. Buat mata jdi segar lah,4,neutral,neutral,positive,"The place is quite green and nice, even though it's an artificial lake. It refreshes the eyes.","place, lake","positive, positive","place, lake"
b9786ad8e5b64f1c9c97f16763634abc,2020-02-15 13:49:03,Curug Maribaya,Lokasinya masih asri namun sayang sungainya sudah mulai tercemar oleh sampah,4,neutral,negative,positive,"The location is still pristine, but unfortunately, the river has started to be polluted by trash.","location, river","positive, negative","location, river"
d8d4da9f4ff4438f9c8326b75677299f,2023-01-15 12:39:07,Sarae Hills,"Saya ambil yg all package harga 90rb , ada pilihan packed terusan dari 60rb.",5,neutral,neutral,neutral,"I'll take the all-package for 90,000, there's a packed option from 60,000.","price, price","neutral, neutral","90, 000"
2b76006ed844443a8d0497261e808612,2023-01-23 17:57:48,Floating Market Lembang,Seru. Banyak permainan'a. Beli tiket masuk'a dapat ditukar dengan minuman...,5,neutral,neutral,neutral,Exciting. Lots of games. Entrance ticket can be exchanged for a drink...,"activity, ticket, drink","positive, neutral, positive","games, ticket, drink"
4d8ac0746fce4db1ae988f87a491b323,2022-02-23 17:58:40,Floating Market Lembang,"untuk foto2 banyak, tp comercial bangt apa2 bayar, kecuali toilet gratis hee",5,neutral,neutral,neutral,"There are many photos, but very commercial, everything costs money, except the toilet, which is free, hee","photo, price, restroom","neutral, negative, positive","photos, money, toilet"
b61867b7e8be47a6aec26df21ac7ca6c,2022-11-23 17:57:45,Floating Market Lembang,Telapak nya enak dan nyaman. Banyak pilihan makanan dan rata rata enak enak.,5,neutral,neutral,neutral,"The palm rest is pleasant and comfortable. There are many food options, and most of them are delicious.","comfort, food","positive, positive","palm rest, food"
cdc623de3c2e4c389a154fece53992f5,2020-02-15 13:30:04,Stone Garden,Pemandangan msih alami..Klo kesini disarankan jangan pke sepatu hak tinggi..,4,neutral,neutral,positive,"The scenery is still natural. If you come here, it's recommended not to wear high heels.","scenery, place","positive, neutral","scenery, here"
bb377f379c7d41d78749583a486f2ecd,2023-01-25 12:40:18,Sarae Hills,"Masi baru ya...
Bagi sy si ga terlalu worthed ya...
Cuma mengobati penasaran",5,neutral,neutral,negative,"It's a new car...
For me, it's not really worth it...
Just satisfies my curiosity","price, attraction","negative, neutral","it, curiosity"
abf1ea3714104cd1bbc3bfbfd03f3e79,2022-02-15 14:05:07,Curug Layung Camp Situ Lembang,"Sejuk cukup nyaman, fasilitas toilet, air bersih, sewa alat camping juga ada",5,neutral,positive,positive,"Cool enough and comfortable, toilet facilities, clean water, camping equipment rental is also available","comfort, restroom, water, facility","positive, neutral, positive, positive","comfortable, toilet, water, rental"
907d2e7e19994962bcaa4047dd795529,2020-02-15 13:29:51,Stone Garden,banyak batu seperti jaman purbakala di sini. bagus untuk foto2 sambil hiking,5,neutral,neutral,positive,lots of ancient-looking stones here. good for photos while hiking,"history, photo, trail","positive, positive, positive","stones, photos, hiking"
5b333a59429147639d3bc74939c1c911,2022-05-15 13:30:05,Stone Garden,"Pemandangan yang sangat bagus,wisatawan dari luar kota wajib mengunjungi nya",5,neutral,neutral,positive,"Very nice view, tourists from out of town must visit it.",view,positive,view
0d0dafa9429a459eb0cfe06c5148c09a,2020-02-23 18:05:20,Gunung Tangkuban Parahu,"Cocok buat yang suka dingin, tapi kadang kawah kurang terlihat karena kabut.",4,neutral,neutral,neutral,"Suitable for those who like the cold, but sometimes the crater is less visible due to fog.",weather,positive,cold
11469b82c1cc4e2d874975e745ecf3e2,2019-02-15 14:15:31,Bukit Senyum,"Tempatnya masih enak dan belum penuh pengunjung, harga masuk msih murah juga",5,neutral,positive,positive,"The place is still nice and not yet full of visitors, the entrance fee is still cheap too","place, crowd, entrance, price","positive, negative, neutral, positive","place, visitors, entrance, fee"
eec825cf5ff04286afa8939356d44ade,2023-01-15 12:39:26,Sarae Hills,"Hari biasa .tapi cukup ramai.
Bagus tempatnya.masih proses pembanguna castel",5,neutral,neutral,positive,"Weekdays, but quite crowded.
The place is nice. Castle construction is still in progress.","crowd, place","negative, positive","crowded, place"
e546a321ea844158bde0df04ef02c199,2022-02-23 18:04:51,Gunung Tangkuban Parahu,"Tempat nya menarik, pemandangan bagus, suhu nya sejuk, cocok utk berekreasi.",5,neutral,positive,positive,"The place is interesting, the view is good, the temperature is cool, suitable for recreation.","place, view, weather","positive, positive, positive","place, view, temperature"
2a8e0b16b90c4f7e95b9983c9c2cf8b5,2020-02-15 13:23:30,Gunung Putri Lembang,cocok untuk pemula gunungnya ga terlalu tinggi jadi lrbih cocok buat ngecamp,4,neutral,neutral,positive,suitable for beginners the mountain isn't too high so it's more suitable for camping,mountain,positive,mountain
9efd69ed0f3d4f9e9b295755d5f255e9,2022-02-23 18:05:02,Gunung Tangkuban Parahu,Adem ... Pemandangan nya indah banget...  Jatuh cinta deh sama tempat nya...,5,neutral,neutral,positive,My goodness... The view is so beautiful... I've fallen in love with the place...,"view, place","positive, positive","view, place"
d53e339874ed4eb8b0fc73f7efc374d4,2021-02-15 21:06:32,Gunung Hawu,"Terbayar lunas pokonya mantap,Trak sama keindahan gunung Hawu yg menakjubkan",5,neutral,neutral,positive,"Worth it, absolutely great, Trekking and the amazing beauty of Mount Hawu","place, beauty, nature","positive, positive, positive","Trekking, beauty, Mount Hawu"
9a262f1ab45e4d2280cd9dcf9154e68d,2020-02-15 14:05:11,Curug Layung Camp Situ Lembang,"Wiih... Tempat ini adem banget, curug nya pun indah.... Mantaaaap nih lokasi",5,neutral,neutral,positive,"Wow... This place is so cool, the waterfall is beautiful too.... This is a great spot","place, attraction","positive, positive","place, waterfall"
803c15a2757849fd9c25f368f9a87dd6,2021-02-15 12:24:49,Curug Tilu Leuwi Opat,Akses jalan menuju curugnya lumayan ada perubahan dan bisa sedikit nyaman👌 …,4,positive,neutral,neutral,The access road to the waterfall has undergone some changes and is now a bit more comfortable👌,"road, comfort","positive, positive","road, comfortable"
b6ba89e34c7e4b85bb494ed088c9e774,2023-01-23 18:22:10,Terminal Wisata Grafika Cikole,Menyediakan tempat untuk makan baik pribadi maupun rombongan. Ada outbondnya,5,neutral,neutral,neutral,"Providing a place to eat, both for individuals and groups. There is also an outbound facility.","place, facility","neutral, neutral","place, facility"
05cb684ab6084acb847a8e07c5c6ecbc,2019-02-15 13:49:28,Curug Maribaya,Tempatnya msh asri..cma klau jalan dri bawah ke atas kerasa bget capeknya😅 …,4,neutral,positive,neutral,"The place is still natural/lush.. but if you walk from the bottom to the top, you'll feel the tiredness a lot 😅","place, walking","positive, negative","place, walk"
c6cf3f3e0472482b81eceed36ca7384d,2020-02-23 18:04:59,Gunung Tangkuban Parahu,Di sana sangat bagus akan pemandangan dan juga sangat sejuk bila paling atas,4,neutral,neutral,positive,It's very good there with the view and also very cool when at the top,"view, place","positive, positive","view, top"
fa5d5961c50c48948b4d4d3e88c0e2e5,2020-02-23 18:13:32,Ciwangun Indah Camp (CIC)," Ada beberapa air terjun yang bagus di sana. Cocok untuk camping, trecking

",5,neutral,neutral,neutral,There are several nice waterfalls there. Suitable for camping and trekking.,"place, trail","positive, positive","waterfalls, camping"
ecf9d60b74634fd9a233913a2f92dde0,2022-08-15 12:39:40,Sarae Hills,"Bagus banget tempat wisata nya.
Bayar berapa ya kalau buat Shooting video  ?",5,neutral,neutral,positive,"The tourist spot is great.
How much is it to shoot a video?","spot, price","positive, neutral","spot, price"
c5db42b031684e1f8053d9fcafeb22f3,2020-02-23 18:13:10,Ciwangun Indah Camp (CIC),Tempat camping yg bagus dan nyaman.. cocok untuk yg senang camping ceria 😁 …,4,neutral,neutral,neutral,A good and comfortable campsite.. perfect for those who enjoy cheerful camping 😁,"accommodation, comfort","positive, positive","campsite, comfortable"
40877aaa62d14036b166e56824f8293c,2022-02-23 18:04:52,Gunung Tangkuban Parahu,"Pengalaman yang sangat menyenangkan, dijamin GK bakalan nyesel datang kesini",5,neutral,neutral,neutral,"A very pleasant experience, guaranteed you won't regret coming here",atmosphere,positive,experience
af9b40f21c4b4ab1b5e4f0700025fc5d,2020-02-15 13:48:54,Curug Maribaya,"Hati-hati banyak monkey-chan di sini dan mereka suka ngambil barang orang :""",4,neutral,neutral,neutral,"Be careful, there are many monkey-chans here and they like to take people's things :\""","crowd, safety","negative, negative","monkey, things"
ab46a4b59ed14bdd8bb747e4ab2c9d04,2022-02-15 12:32:52,Taman Hutan Jayagiri Lembang,Hutan masih cukup asri .. hanya sayang beberapa jalan kurang baik bekas roda,5,negative,neutral,positive,The forest is still quite pristine.. it's just a shame some of the roads are not good from tire tracks.,"nature, road","positive, negative","forest, roads"
9c65e3ba511a4c1eacd95dead7f3c719,2022-02-15 12:32:50,Taman Hutan Jayagiri Lembang,mantul deh ga jauh juga ke puncak nya tapi hati hati sering nemu ular hehehe,5,positive,neutral,neutral,"Great, it's not far to the peak, but be careful, you often find snakes hehehe","location, nature","positive, negative","far, snakes"
a38ded97d69a4a1f922be8ea3c9ce736,2022-09-15 13:22:58,Gunung Putri Lembang,"Saya dan teman teman saya sangat senang sekali, pemandangan nya bagus banget",5,neutral,neutral,positive,"My friends and I are very happy, the view is really beautiful.",view,positive,view
6b56beae1fb540f2a2d01f1d6b66e4cb,2019-02-15 12:25:02,Curug Tilu Leuwi Opat,"Lokasi mudah dijangkau tdk terjal,  hy di lokasi ada area2 yg kurang terawat",4,positive,negative,neutral,"Easy to reach location, not steep, only in some areas the location is less maintained","location, location, maintenance","positive, positive, negative","location, areas, maintained"
41caf084ce5b4880b9ecbdbf2a94f52b,2019-02-15 13:22:59,Gunung Putri Lembang,Ketinggian 1600 mdp cocok buat camping dan sangat dingin...bisa mencapai 5°C,4,neutral,neutral,positive,1600 m above sea level is suitable for camping and very cold... it can reach 5°C,"location, weather","positive, negative","sea level, cold"
070343fa72ca490f84a3bfd9a1304fa2,2021-02-15 14:13:13,Sanghyang Kenit,"Akses kesana mudah dan tentunya pemandangannya memanjakan mata
Tiket 8rb/org",4,positive,neutral,positive,"Access there is easy and the view is definitely a feast for the eyes
Ticket 8k/person","accessibility, view, ticket","positive, positive, neutral","Access, view, Ticket"
522d5a49a3544d1185e302ddd901be13,2021-02-15 13:23:00,Gunung Putri Lembang,Tempat buat niis... Mungkin alangkah baiknya dlarang bwa mnuman keras... Kyy,5,neutral,neutral,neutral,A place for relaxation... Perhaps it would be better to prohibit bringing hard liquor... Kyy,"place, drink","positive, negative","place, liquor"
d2abec082d74494c841a757bfceb9a01,2023-01-15 13:29:06,Stone Garden,"Tempat nya bagus trek nya klo hujan hati""aga licin  dan bnyak monyet ya juga",5,neutral,neutral,positive,"The place is good, the track is a bit slippery when it rains, be careful, and there are also many monkeys.","place, trail, crowd","positive, negative, negative","place, track, monkeys"
9e134728b975439fbd004bcd27e1355b,2022-12-23 18:04:50,Gunung Tangkuban Parahu,Rekomendasi banget bagi yg bingung cari tempat buat liburan bareng keluarrga,5,neutral,neutral,neutral,Highly recommended for those who are confused about finding a place for a family vacation.,place,positive,place
e332541b99a74e8ab29c253cca6e99de,2022-10-23 17:57:35,Floating Market Lembang,Enak suasananya. Banyak spot untuk main dan foto foto. Anak anak pasti suka.,4,neutral,neutral,positive,The atmosphere is pleasant. There are many spots for playing and taking photos. The children will definitely like it.,"atmosphere, spot, photo","positive, positive, positive","atmosphere, spots, photos"
83d89096303e4339876668a8c8b0ff1d,2022-09-23 17:58:05,Floating Market Lembang,"Tempatnya bagus, unik, byk jajanan dan cantik krn bunga2 yg warna warni 😍😍 …",5,neutral,neutral,positive,"The place is nice, unique, with lots of snacks and beautiful because of the colorful flowers 😍😍","place, food, nature","positive, positive, positive","place, snacks, flowers"
3350e0eb5b914fe99139dedcdff44c96,2023-01-15 11:58:45,Curug Malela,Cukup bagus dan Tempatnya tertata rapi Karena dibuatkan Tempat untuk berfoto,4,neutral,positive,positive,Quite good and the place is well-organized because they made a spot for taking photos.,"place, spot, photo","positive, positive, positive","place, spot, photos"
f7ff605d8e094275a757254327fe6796,2022-09-15 13:04:21,Taman Lembah DEWATA,"Enak buat jalan jalan santai, bisa juga sewa sepeda buat keliling keliling..",5,neutral,neutral,positive,"Good for a leisurely stroll, you can also rent bikes to cycle around.","walking, transportation","positive, positive","stroll, bikes"
d6e06dc586c24f15ad5bdafde42b12c3,2020-02-15 13:29:02,Stone Garden,Destinasi wisata yang sangat indah dihiasi dengan bebatuan purba dan gunung.,5,neutral,neutral,positive,A very beautiful tourist destination adorned with ancient rocks and mountains.,"place, nature, nature","positive, positive, positive","destination, rocks, mountains"
eefc20aabe724ecb97c6c6271540d008,2020-02-15 13:48:42,Curug Maribaya,"Kalau mau kesini mending lewat pintu masuk deket Lembang, perlu dirawat lagi",4,neutral,negative,positive,"If you want to come here, it's better to use the entrance near Lembang, it needs to be maintained again.","entrance, maintenance","positive, negative","entrance, maintained"
94ad76f426874c5094f7102ecf503c8f,2019-02-23 18:23:24,Terminal Wisata Grafika Cikole,"Tempat wisata utk outbound, teambuilding terlengkap dan ternyaman di bandung",5,neutral,neutral,positive,The most complete and comfortable outbound and teambuilding tourist spot in Bandung,"spot, comfort","positive, positive","spot, comfortable"
4fd8615359874d34af86c4e194af179d,2022-05-15 12:39:22,Sarae Hills,"Tempatnya bagus, keren buat foto2... Cuma ternyata areanya gak begitu luas...",1,neutral,neutral,positive,"The place is nice, cool for taking photos... It's just that the area isn't that big...","place, photo, spaciousness","positive, positive, negative","place, photos, area"
040cf65e10f642dfbfe62cf387215dc0,2020-02-23 18:22:42,Terminal Wisata Grafika Cikole,"Nyaman untuk liburan keluarga, tempat nya sejuk. Nice place and nice people ❤",5,neutral,positive,positive,"Comfortable for a family vacation, the place is cool. Nice place and nice people ❤","accommodation, place, atmosphere, staff","positive, positive, positive, positive","vacation, place, place, people"
a42823847687479d8c32d080fcce1a2f,2021-02-23 18:23:04,Terminal Wisata Grafika Cikole,Great restoran...tempatnya nyaman dan harganya bersahabat masakannya enak 😊 …,4,neutral,positive,neutral,"Great restaurant... the place is comfortable and the prices are friendly, the food is delicious 😊","restaurant, place, price, food","positive, positive, positive, positive","restaurant, place, prices, food"
2fb8d04dd9ec44f1879b9e9e1008fc9d,2021-02-23 18:22:54,Terminal Wisata Grafika Cikole,Asikk ademm pokonya bagus buat rekreasi bareng keluarga dan temna terdekat...,5,neutral,neutral,positive,"It's really cool, definitely good for recreation with family and close friends...","atmosphere, activity","positive, positive","cool, recreation"
d8db2119b4fd4507bb42712d27e7a218,2022-11-23 18:22:53,Terminal Wisata Grafika Cikole,"Tempat yang pas buat refreshing, dengan view hutan Pinus dan udara yang segar",5,neutral,neutral,positive,"The right place for refreshing, with a Pine forest view and fresh air","place, view, air","positive, positive, positive","place, view, air"
35e5b9f5aa314e189bb197807d12da53,2022-07-15 12:39:56,Sarae Hills,"Epic parah sih wow sarae hills ... semoga tetap terjaga ,bersih dan tetap WOW",4,neutral,neutral,positive,"Epic, truly wow, Sarah Hills... I hope it remains preserved, clean, and remains WOW.","place, cleanliness, atmosphere","positive, positive, positive","Sarah Hills, clean, WOW"
1503ce65e0fa44ea9c89066f04770fba,2022-08-15 12:39:26,Sarae Hills,"Menyenang, suasana alam dipadukan dengan nuansa kekinian. Baik untuk swafoto.",4,neutral,neutral,positive,"Pleasant, the natural atmosphere is combined with a contemporary vibe. Good for selfies.","atmosphere, photo","positive, positive","atmosphere, selfies"
0781eb2c29ac4811b3a1fe0e206fcb0e,2022-08-15 12:40:23,Sarae Hills,"
Anda harus datang ke sini lebih awal di pagi hari untuk menghindari antrian.",5,neutral,neutral,neutral,You should come here earlier in the morning to avoid the queue.,"crowd, waiting","negative, negative","queue, queue"
da45963c8df4457d848f57ee57f74ed2,2022-02-15 13:44:15,Sanghyang Heuleut," Trek menuju lokasi sangat menantang, Anda bisa berlatih mendaki gunung....

",5,neutral,neutral,neutral,"The trek to the location is very challenging, you can practice mountain climbing....","location, trail","negative, neutral","location, trek"
3e2fa96a0ce94e3fa4cb1a3f51ba7a00,2022-10-15 12:39:09,Sarae Hills,Keliling dunia ala2 ini..tempat ny recommendasi bngt buat healing2 dn foto2..,5,neutral,neutral,positive,A world tour like this.. this place is highly recommended for healing and taking photos..,"place, photo","positive, positive","place, photos"
89e35627f43d4940a136974478a25b63,2019-02-15 12:25:02,Curug Tilu Leuwi Opat,Tiada sinyal. Cukup aman dan nyaman. Sebaiknya pakai jaket klo ksini. Dingin.,5,neutral,negative,positive,No signal. Safe and comfortable enough. You should wear a jacket if you come here. It's cold.,"wifi, safety, comfort, weather","negative, positive, positive, negative","signal, Safe, comfortable, cold"
71cf42c6bff74cc2945b9c6672fb58be,2020-02-15 12:25:03,Curug Tilu Leuwi Opat,Great short escape buat yg suka ke alam. Yg indah tracking ke curug tilu nya.,5,neutral,neutral,positive,Great short escape for nature lovers. The trek to Curug Tilu is beautiful.,"nature, trail","positive, positive","nature, trek"
1c157e021a7846ed9a588525911fa39c,2021-02-15 13:48:54,Curug Maribaya,"rugi  masuk bayar 12rbu ,,pulang 150rbu  padahal kaga di suruh pake gaide sue",1,neutral,neutral,neutral,"Lost money, paid 12,000 to enter, went home with 150,000, even though I wasn't asked to use a guide, damn it.","price, ticket, guide","negative, negative, neutral","money, enter, guide"
d708bcc6a36743288598fbd49e790079,2020-02-15 13:30:26,Stone Garden,"Bawa spatu cadangan, tanah liatnya pada nempel di sepatu sampe susah jalan...",5,neutral,neutral,neutral,"Bring spare shoes, the mud sticks to your shoes so much it's hard to walk...","walking, nature","negative, negative","walk, mud"
bf59cc8c72f447179bd9e6cf02d7c10b,2021-02-15 14:09:03,Curug Cimahi / Curug Pelangi,Curugnya cantik kita harus menuruni anak tangga untuk sampai ke air terjunnya,5,neutral,neutral,positive,"The waterfall is beautiful, we have to go down the stairs to get to it.","nature, accessibility","positive, neutral","waterfall, stairs"
cc1fd2b7fa324f8e8f8737726387e5dc,2019-02-15 12:25:07,Curug Tilu Leuwi Opat,Sarana outbound ñya kereñññn... Bagus untuk wisàta alam dàñ çàmping  👍🏼👍🏼👍🏼 …,5,neutral,neutral,positive,Its outbound facilities are great... Good for nature tourism and camping 👍🏼👍🏼👍🏼 …,"facility, nature","positive, positive","facilities, nature"
eff6932418394befbf70f90fc684c45b,2022-12-23 17:57:24,Floating Market Lembang,"Tempat wisata yang bagus, nyaman, kebersihan terjaga.
floating market yg unik",4,neutral,positive,positive,"Good tourist spot, comfortable, cleanliness maintained.
Unique floating market","spot, comfort, cleanliness, attraction","positive, positive, positive, positive","spot, comfortable, cleanliness, market"
c6f8992b68be4d9aac04d12eb1d7053f,2022-02-23 18:04:53,Gunung Tangkuban Parahu,Dahsyat. Disarankan datang pagi supaya tidak bersamaan dengan datangnya kabut,5,neutral,neutral,neutral,Amazing. It's recommended to come in the morning so as not to coincide with the arrival of the fog.,weather,negative,fog
3c0debdda099434cb2e2b33f1cb83fc1,2021-02-23 18:04:51,Gunung Tangkuban Parahu,"Semoga bisa dpt view yg bagus, karena kabut sering menyerang bila musim hujan",5,neutral,neutral,neutral,"Hopefully, I can get a good view, because fog often attacks during the rainy season.",view,neutral,view
35923ee46d9b4724911b1f8b1d0cccc7,2022-02-15 12:32:52,Taman Hutan Jayagiri Lembang,Tempat yg indah sejuk segar... luar biasa mendaki puncak ini... Ma syaa Allah,5,neutral,neutral,positive,"A beautiful, cool, fresh place... climbing this peak was amazing... Mashallah","place, mountain","positive, positive","place, peak"
fd7fe3b00179430fa59bafc93585f21b,2022-10-23 17:57:22,Floating Market Lembang,"Sangat.... bagus 'tuk refresing bersama kluarga, luar biasa indahnya...👍👍🙏🙏 …",4,neutral,neutral,positive,"Very.... good for refreshing with family, incredibly beautiful... 👍👍🙏🙏","place, atmosphere","positive, positive","place, refreshing"
f0f6115c88f74d0e952278184d6e2f9b,2021-02-15 14:13:21,Sanghyang Kenit,"
Tempat yang bagus dan kamu akan menikmati pemandangan alam .. sangat keren 🤩",4,neutral,neutral,positive,A great place and you will enjoy the natural scenery.. very cool 🤩,"place, scenery","positive, positive","place, scenery"
72f47337445c4ce9ab937fff17547b80,2022-02-15 12:24:56,Curug Tilu Leuwi Opat,Karena lagi pedemi sepi... Mungkin kalo hari sabtu minggu rame sama yg hiking,5,neutral,neutral,positive,Because it's empty due to the pandemic... Maybe it'll be crowded on Saturday and Sunday with hikers.,"crowd, crowd","neutral, neutral","crowded, hikers"
d142f4ba7fb4499bb26c9ee2ea48b358,2022-06-15 12:39:51,Sarae Hills,Spot foto bagus bagus dan karyawan nya membantu banget... recommended pokonya,5,neutral,positive,positive,Great photo spots and the staff are really helpful... highly recommended.,"photo, staff","positive, positive","spots, staff"
a829c5247b5b4f6395154422e82f8943,2019-02-15 13:49:25,Curug Maribaya,Tiket masuknya murah dan ga ada perbedaan antara turis lokal dan mancanegara.,5,neutral,positive,neutral,The entrance fee is cheap and there is no difference between local and foreign tourists.,"entrance, price","positive, positive","entrance, fee"
82d425a6b6b340798850feae8b97800b,2019-02-15 13:49:26,Curug Maribaya,"Pemandangan bagus, tetapi banyak sampah di aliran sungai dan bau tidak sedap.",2,neutral,negative,positive,"Beautiful view, but a lot of trash in the river stream and an unpleasant smell.","view, nature, atmosphere","positive, negative, negative","view, river, smell"
32a2c3e20c2745c98779f9b3cd8028cf,2022-09-15 14:09:07,Curug Cimahi / Curug Pelangi,"kesini sebelum pandemi, intinya subhanallah indah, bagus untuk foto foto juga",5,neutral,neutral,positive,"Came here before the pandemic, essentially subhanallah beautiful, good for photos too","beauty, photo","positive, positive","beautiful, photos"
482e103bb3df41abb05004fbf05cc7ae,2022-10-15 12:57:17,Kebun Begonia Lembang,"banyak spot foto menarik, prokes sdh dijalankan dgn baik, lokasi mudah dicari",5,neutral,neutral,positive,"many interesting photo spots, health protocols have been well implemented, the location is easy to find","photo, safety, location","positive, positive, positive","photo, health, location"
8969aeced5fb4f9987f8b313df7e7deb,2020-02-15 13:43:51,Sanghyang Heuleut,"Milih jalur yg lebih pendek tapi lebih menantang sih, oke lah ga kapok kesini",5,neutral,neutral,neutral,"Choosing the shorter but more challenging path, okay, not regretting coming here.","path, place","negative, positive","path, here"
e7feae345ee34ebd80144f9896f8eb92,2020-02-15 13:04:41,Taman Lembah DEWATA,Tempat yang cocok buat santai dan terdapat pacuan kuda yang bisa kita naiki .,3,neutral,neutral,positive,A suitable place to relax and there are horse races that we can ride.,"place, activity","positive, positive","place, races"
a36f4332ee284d308e7a08371edaa406,2020-02-23 18:23:05,Terminal Wisata Grafika Cikole,"Bagus spot"" fotonya. Harga permainan outbond nya juga masih tergolong murah..",5,neutral,neutral,positive,Good photo spot. The price of the outbound games is also still relatively cheap.,"photo, price","positive, positive","photo, price"
77ba963fee2f466bb91835e8aa09e951,2022-02-23 18:13:32,Ciwangun Indah Camp (CIC)," Agak Jauh dari jalan utama, jalan tak beraspal jelas bukan untuk city car.

",4,negative,neutral,neutral,"A bit far from the main road, the unpaved road is definitely not for city cars.","road, road","negative, negative","road, road"
0c6f21f2541f4534b92cefd2f8726213,2021-02-23 18:05:00,Gunung Tangkuban Parahu,"Exotic, pemandangan kereeen, adem sejuuuk, kawah ratu nampak bekas erupsinya.",5,neutral,neutral,positive,"Exotic, cool scenery, refreshingly cool, Kawah Ratu shows signs of its eruption.","scenery, nature","positive, neutral","scenery, Kawah Ratu"
