id,datetime,location,text,rating,accessibility,facility,activity,english_translation,text_length,summary
a4ab7b97b2f14d63b5491dd4729c14e5,2022-08-15 14:05:03,Curug Layung Camp Situ Lembang,"Tempatnya oke,
Tiket hanya 10K untuk hiking,20k untuk camping
Curugnya sendiri dr pintu masuk 15menit,
Area campingnya ada bbrpa lokasi.
Sayangnya aksesnya ke lokasi (dari dsn bambu ) sangat kurang bersahabat jalannya (rusaaaaak paraaaah)",3,negative,neutral,positive,"The place is okay.
Tickets are only 10K for hiking, 20K for camping.
The waterfall itself is 15 minutes from the entrance.
There are several locations for the camping area.
Unfortunately, the access to the location (from Dusun Bambu) is very unfriendly, the road is (terribly broken).",47,"This attraction offers affordable hiking and camping, with multiple camping areas and a waterfall located a short 15-minute walk from the entrance. However, the access road to the site is in very poor condition, presenting a significant challenge for visitors."
a54e8c23803a4e169d9cf17d546979e0,2021-02-15 13:05:07,Taman Lembah DEWATA,"Tempatnya bagus banget, menampilkan suasana bali terutama ornamen benteng pintu masuk dan beberapa patung bali. Danau buatan dengan ciri khas romantisnya. kemudian kita bisa sewa sepeda, beca kecil, dan ada foodcort untuk ngopi dan makan. cocok sekali bawa pasangan dan keluarga ketempat ini. view nya luar biasa.",5,neutral,neutral,positive,"The place is really great, it showcases a Balinese atmosphere, especially with the entrance gate ornaments and some Balinese statues. It has a man-made lake with its romantic characteristics. Then we can rent bicycles, small tricycles, and there's a food court for coffee and food. It's very suitable to bring a partner and family to this place. The view is amazing.",61,"This Balinese-themed attraction features a scenic, man-made lake and is well-suited for partners and families. Activities include renting bicycles and tricycles, while on-site facilities feature a food court offering coffee and meals."
a66631c89ce941dfa821a2b8dbacd2fa,2022-04-15 13:28:57,Stone Garden,"Tempatnya menarik buat dikunjungi, apalagi bareng pacar sambil menikmari sunrise. Hati-hati terhadap barang karena banyak monyet berkeliaran. Jalan masuk dan tempat parkir perlu dibenahi lagi sehingga jadi tempat wisata yang benar2 layak.",4,negative,negative,positive,"The place is interesting to visit, especially with a boyfriend/girlfriend while enjoying the sunrise. Be careful with your belongings as there are many monkeys roaming around. The entrance and parking area need to be improved to make it a truly worthwhile tourist spot.",43,"This attraction offers enjoyable sunrise viewing, but visitors should be cautious with their belongings due to numerous roaming monkeys. The site's accessibility and facilities, specifically the entrance and parking area, require improvement."
a69cc7229dd644a4a05c2f4d9a61e12f,2022-06-15 12:39:28,Sarae Hills,"Tempat wisata di lereng Gunung Putri Lembang, ketinggian di atas 1000 mdpl, sore kesini sejuk banget.. banyak spot foto instagramable pokoknya wajib ke sini kalau main ke Lembang selain floating market dan zoo",4,neutral,neutral,positive,"Tourist attractions on the slopes of Mount Putri Lembang, at an altitude above 1000 meters above sea level. It's very cool to come here in the afternoon. There are many Instagrammable photo spots, so it's a must-visit if you're going to Lembang besides Floating Market and the Zoo.",48,"Located at a high elevation on Mount Putri Lembang, this attraction offers a cool climate and numerous scenic spots, making photography its primary activity."
a81b921040aa432286d3cad7de63474c,2019-02-15 13:28:52,Stone Garden,"Serunya klo ke stone garden itu back packer aja...klo saya karna dari Cibaduyut pergi k stasiun Bandung naik angkot,d sambung naik kereta sampai stasiun Padalarang dan naik angkot lagi k stone garden sekitar 20menit....
Daannn nikmatin dech hiking si stone garden.....selamat mencobaaa...🤗💪💪 …",5,neutral,neutral,positive,"It's exciting to go to Stone Garden as a backpacker... As for me, since I'm from Cibaduyut, I take an angkot to Bandung station, then take a train to Padalarang station, and then take another angkot to Stone Garden, which takes about 20 minutes....
And then, enjoy hiking at Stone Garden..... Happy trying...🤗💪💪 …",54,"Stone Garden is accessible via public transportation, which includes taking a train to Padalarang station followed by an approximately 20-minute angkot ride. The primary activity mentioned at the location is hiking."
a9b6066417bf4df5bd2ae3ec39807b92,2023-01-23 18:34:34,Orchid Forest Cikole,"Nice place to visit kalau ke Bandung. Banyak cafe-cafe Instagram-worthy juga di dalemnya, kayak 450 Degree Pizza, Golden Pine, dsb. Banyak juga spot foto dan aktivitas (wahana?) seperti Kebun Anggrek, Wood Bridge, Flying Fox. Harga tiket masuk Rp 50rb per orang belum termasuk parkir",5,neutral,positive,positive,"Nice place to visit if you're going to Bandung. Lots of Instagram-worthy cafes inside too, like 450 Degree Pizza, Golden Pine, etc. Many photo spots and activities (rides?) like the Orchid Garden, Wood Bridge, Flying Fox. Entrance ticket price is Rp 50k per person, excluding parking.",46,"This Bandung attraction charges a Rp 50,000 entrance fee per person, excluding parking. On-site facilities include several Instagram-worthy cafes, and visitors can enjoy activities such as an Orchid Garden, a Wood Bridge, a Flying Fox, and numerous photo opportunities."
aa23c948639e4b2abcfdd715cf7e35ae,2021-02-23 18:04:18,Gunung Tangkuban Parahu,"Tempat liburan bwt keluarga yg keren bgt! Apalagi klo bw anak2 sambil maen jg mengenalkan alam dgn cara yg menarik & santai
Rute dari pintu utama jalannya bener2 enak lancar sejuk pula
Pas nyampe ke atas lumayan panas n bau belerangnya lmyn nyengat, tp anak2 excited bgt",5,positive,neutral,positive,"A really cool holiday spot for families! Especially if you bring children, it's a fun and relaxed way to introduce them to nature.
The path from the main entrance is really pleasant, smooth, and cool.
When you get to the top, it's quite hot and the sulfur smell is quite pungent, but the kids were really excited!",57,"This family-friendly nature attraction features a smooth, easily accessible path. The destination at the top is characterized by high heat and a strong sulfur smell, which provides an exciting experience for children."
aaf2c06b9594448cae68387b1680a607,2020-02-15 12:57:07,Kebun Begonia Lembang,"Begonia Park is one of the beautiful tourist spots with flowers that grow in the garden. And has a great photo spot.

Buat teman-teman yg sudah lama tinggal di rumah kalau mau refreshing menghirup udara segar bisa ke Taman Begonia.

Because it's a beautiful place - menurutku",5,neutral,neutral,positive,"Begonia Park is one of the beautiful tourist spots with flowers that grow in the garden. And has a great photo spot.

For friends who have been home for a long time and want to refresh by breathing fresh air, you can go to Begonia Park.

Because it's a beautiful place - in my opinion",55,"Begonia Park provides a refreshing outdoor experience, featuring a beautiful flower garden and dedicated photo spots for visitors."
ad66813449fa4550ba77e84f8cb9303f,2021-02-15 13:29:02,Stone Garden,"Tempatnya adem, ada banyak spot foto yang bagus dan instagramable, ada banyak saung-saung juga buat neduh. Tempatnya enak buat piknik tapi harus hati-hati kalau bawa makanan karena banyak monyet.",5,neutral,neutral,positive,"The place is cool, there are many good and Instagrammable photo spots, and there are also many gazebos for shade. It's a nice place for a picnic but you have to be careful if you bring food because there are a lot of monkeys.",44,"The attraction offers shaded gazebos and is well-suited for photography and picnicking, but visitors should be cautious with food due to the presence of numerous monkeys."
ae0111c8a15d4ea7bffa3af03188ec10,2022-02-23 18:22:04,Terminal Wisata Grafika Cikole,Yang sibuk dengan aktivitas sehari².. dengan bisingnya suara motor dan lalu lalang mobil.. butuh ketenangan dan relaksasi mata dengan yg hijau²... Yuuuk kesini aja... Nyaman loh.. mata dimanjakan dengan yg sejuk.. villa nya juga alami terbuat dr kayu².. pokoknya serba alami..,5,neutral,positive,positive,"For those busy with daily activities, with the noisy sound of motorcycles and passing cars... needing peace and eye relaxation with greenery... Let's come here... It's comfortable, you know. Your eyes will be pampered with the coolness... The villa is also naturally made of wood... everything is natural.",48,"This attraction offers a tranquil escape from busy urban life, providing a comfortable and serene environment ideal for relaxation. The site features a natural wooden villa and activities centered on enjoying the cool, green surroundings."
aed7cc42d1b44627b90780da6501e70f,2022-02-23 17:57:11,Floating Market Lembang,"Seru deh klo udah jalan sama keluarga. Apalagi kalau anak sudah besar nanti, akan jadi pengalaman positif yang akan terrekam di memorinya. Cuma ngga sempet masuk ke Flower Garden, karena saat itu gerimis.",5,neutral,neutral,neutral,"It's fun when you go out with family. Especially when the children are older, it will be a positive experience that will be recorded in their memories. I just didn't have time to go into the Flower Garden, because it was drizzling at the time.",45,"This family-friendly attraction is a memorable experience, especially for older children. It features outdoor facilities, such as a Flower Garden, so access to some activities may be impacted by weather conditions."
b1326ca11e894e0c95d615bd10387853,2021-02-15 14:05:04,Curug Layung Camp Situ Lembang,"Masih segar dengan pohon Cemara dan view perkebunan teh, cocok buat keluarga.
Hanya saja sampah masih berserakan.
Dan ada penjaga wana yg meminta tiket tambahan kalo mau ke arah perkebunan, padahal sebelum Curug tilu ada penjaga tiket masuk ke CIC.",3,neutral,negative,positive,"Still fresh with pine trees and tea plantation views, suitable for families.
It's just that garbage is still scattered around.
And there's a forest ranger who asks for an additional ticket if you want to go towards the plantation, even though before Curug Tilu there's a ticket seller for CIC.",50,"This family-friendly site offers scenic views of pine forests and a tea plantation, but the experience is diminished by scattered litter. Access to the plantation area is complicated by a confusing ticketing system that requires an unexpected additional fee."
b1cc1377773c4121bc943891fa5f6995,2022-12-15 14:09:00,Curug Cimahi / Curug Pelangi,jangan datang di musim hujan karena kases ke curug sering di tutup bila sedang musim banjir,5,neutral,neutral,neutral,don't come during the rainy season because access to the waterfall is often closed when there is flooding,18,Access to the waterfall is often restricted during the rainy season due to flooding.
b500d3a561de4d6fbc966c5ba8d40144,2022-07-23 18:34:07,Orchid Forest Cikole,"Sejuk berada di area hutan Pinus, malam hari cuaca dingin, sedia payung atau jas hujan karena siang pun bisa turun hujan. Ada wahana seperti skybridge+gratis flying fox, playground anak Orchid castle dan sesuai nama tempatnya di sini banyak tanaman anggrek.",5,neutral,neutral,positive,"It's cool in the Pine forest area; the weather is cold at night. Bring an umbrella or raincoat because it can rain even during the day. There are attractions like a skybridge + free flying fox, the Orchid Castle children's playground, and as the name suggests, there are many orchid plants here.",52,"This tourist attraction, set in a cool pine forest, features numerous orchid displays, a skybridge with a free flying fox, and a dedicated children's playground. Visitors should be prepared for potential rain and cold weather."
b6531d0fcb9f455e947140f75077c845,2022-09-15 12:38:57,Sarae Hills,"Kalau ingin foto dengan Patung Liberty, Sphinx, Menara Eiffel, Santorini, dll, bisa disini. Bisa juga naik kuda poni, kereta dll. Tiket 50,000 utk yang biasa dan 65,000 (bisa ke jembatan). Dapat free 1 drink. Lebih baik datang pagi supaya enak foto2 + ga terlalu panas mataharinya.",4,neutral,neutral,positive,"If you want photos with the Statue of Liberty, Sphinx, Eiffel Tower, Santorini, etc., you can do it here. You can also ride ponies, carriages, etc. Tickets are 50,000 for regular and 65,000 (includes access to the bridge). You get 1 free drink. It's better to come in the morning for good photos + the sun won't be too hot.",60,"This attraction offers photo opportunities with replicas of global landmarks and activities such as pony and carriage rides. Admission includes a complimentary drink, with a higher-priced ticket option available that grants access to an on-site bridge. For the best experience, a morning visit is recommended."
b95331af5078497da15ac91bb25f3f1a,2020-02-15 13:49:06,Curug Maribaya,"Maribaya yg sekarang lain bgt, masuk gak bs bawa makan n minum, harga di kolam air panasnya mulai 90rb per orang",4,neutral,neutral,negative,"Maribaya now is very different, you can't bring food and drinks in, the hot spring pool prices start from 90k per person.",22,"The attraction prohibits bringing in outside food and drinks, and access to its hot spring pool facilities is available for a fee starting at 90k per person."
b97739bda4e24479a670887c5b7e22ea,2020-02-15 13:28:49,Stone Garden,"Bagus banget viewnya buat foto-foto, tapi harus hati-hati karena kadang ada banyak monyet.

Tapi kalau misal disamperin sama monyet, ingat ya harus tenang biar simonyetna gak merasa terancam, dan usahain jangan bawa tas yg terbuka biar gak di ambil sama si monyetna.",4,neutral,neutral,positive,"The view is great for taking pictures, but you have to be careful because sometimes there are a lot of monkeys.

But if a monkey approaches you, remember to stay calm so the monkey doesn't feel threatened, and try not to bring an open bag so the monkey doesn't take it.",51,"This scenic location offers excellent photo opportunities, but visitors should be cautious of numerous monkeys. It is recommended to remain calm during encounters and keep bags secured to prevent the animals from taking them."
b9b00a0a0d2c4076a179bd56cf51cc59,2022-02-23 18:13:04,Ciwangun Indah Camp (CIC),"Masyaallah bagus, khusus yg kuat naik turun tangga, hati2 ada monyet 👍 …",5,neutral,neutral,neutral,"Masyaallah, it's beautiful. Especially for those who are strong enough to climb stairs, be careful, there are monkeys 👍 …",20,This attraction requires visitors to be physically capable of climbing stairs for access and should be aware that monkeys are present on site.
b9ee36f4895e4afe8a9a32410837052d,2022-02-15 12:39:20,Sarae Hills,"Destinasi wisata baru, tiket bisa ditukar dengan minuman, dapat paspor unik",5,neutral,neutral,positive,"New tourist destination, tickets can be exchanged for drinks, get a unique passport",13,"This new tourist destination's admission includes a complimentary beverage, and visitors receive a unique passport as part of the experience."
bba88810844c45ddbdf59289ac9e8596,2022-02-23 18:04:08,Gunung Tangkuban Parahu,"Hari Minggu 31 Oktober 2021, mampir kesini, HTM weekend 30rb per orang , weekdays 20rb, mobil 35rb, motor 12rb, parkir 5rb. pengunjung sudah ramai, jangan lupa pake masker.berhubung sudah musim hujan, disini beberapa kali turun hujan.",5,neutral,neutral,neutral,"Sunday, October 31, 2021, stopped by here. Weekend entrance fee is 30,000 IDR per person, weekdays 20,000 IDR. Car parking is 35,000 IDR, motorcycle 12,000 IDR, general parking 5,000 IDR. The place was already crowded. Don't forget to wear a mask. Since it's already the rainy season, it rained here several times.",52,"The attraction has variable entrance fees, with higher rates on weekends, and provides parking for both cars and motorcycles at different costs. Visitors should anticipate potential crowds and be prepared for rain, especially during the wet season."
bd6a2458563844bab4dc54ea8fe84cd3,2022-12-23 17:57:53,Floating Market Lembang,Seru seruan anak anak. Dari punya anak 1 sampe 2. Dari anak pergi di 2018. 2019.2022. Ga tau kenapa santai aja jalan kesini anak mamak bapak bisa jajan di pinggiran sungai. Tutut sate cuanki gada gada cireng tujuannya.... sisanya anak2 main emak duduk aje santai sambil merkatiin,5,neutral,neutral,neutral,"Kids having fun. From having 1 to 2 children. Since the children left in 2018. 2019. 2022. Don't know why, we just casually walked here, mom and dad's kids can snack by the river. Tutut, satay, cuanki, gado-gado, cireng, the goal is... the rest of the time the kids play, mom just sits relaxed while watching them.",57,"This easily accessible attraction offers a relaxing riverside setting ideal for families. While children play, parents can supervise from seating areas and purchase a variety of snacks from nearby food vendors."
bddb04d4059b4a958d143351d28424f1,2022-02-23 17:57:51,Floating Market Lembang,"Wisatanya luas n bnyk wahananya, cm tiap wahana bayar lg..
Htm 30rb/org, naik perahu motor 25rb/org, sepeda air 30rb/org anak diatas 1th udh kena tiket, ksh makan kelinci 25rb/org, dan msh bnyk lg wahana lain",5,neutral,neutral,neutral,"The attractions are extensive and have many rides, but each ride costs extra.
Entrance fee is 30,000 IDR/person, motorboat ride is 25,000 IDR/person, pedal boat is 30,000 IDR/person, children above 1 year old already need a ticket, feeding rabbits is 25,000 IDR/person, and there are many other attractions.",48,"This attraction requires a general entrance fee for all visitors, including children over one year old. It offers numerous facilities and activities, such as various boat rides and animal feeding, but each of these incurs a separate, additional cost."
c0576b508d3f4e7f8225dcf5662c4410,2022-12-23 17:57:08,Floating Market Lembang,"Banyak spot untuk foto, setelah capek berjalan keliling, floating market menyediakan berbagai macam makanan mo yg berat atau pun sekedar cemilan, jangan lupa tukar koin dulu untuk belanja makanan. Seru banget....capek nya terbayarkan.",5,neutral,neutral,positive,"Lots of spots for photos. After getting tired from walking around, the floating market offers a wide variety of food, whether it's a hearty meal or just snacks. Don't forget to exchange for coins first to buy food. It was very fun... the tiredness was worth it.",47,This picturesque attraction involves considerable walking and features a floating market with a wide variety of food. Visitors should note that a special coin exchange system is required for all food purchases.
c1ec316444c144758c2e1169fec69ac3,2020-02-23 18:22:32,Terminal Wisata Grafika Cikole,Tempat wisata alam yang bagus buat menumbuhkan kepercayaan diri pada anak,5,neutral,neutral,positive,A good nature tourist spot for building children's self-confidence,9,This nature-based attraction offers activities designed to build self-confidence in children.
c39c9587465740cf91942296b0a9bbe5,2019-02-15 12:24:45,Curug Tilu Leuwi Opat,"Curug tilu leuwi opat merupakan sebuah tempat wisata rekreasi alam berupa air terjun yang sangat indah.
Terletak di wilayah kabupaten bandung barat, dan sangat mudah jika anda ingin menemukan lokasinya.
Biaya masuknya pun sangat terjangkau, dan anda bisa melihat pemandangan alam berupa air terjun yang sangat indah.",5,positive,positive,positive,"Curug Tilu Leuwi Opat is a beautiful natural recreational tourist destination featuring a waterfall.
It is located in the West Bandung regency and is very easy to find.
The entrance fee is very affordable, and you can enjoy the beautiful natural scenery of the waterfall.",45,"The Curug Tilu Leuwi Opat waterfall is an easily located and affordable natural attraction, where the primary activity is enjoying the scenic environment."
c4bcca4baafe4b56830783bf620e705b,2020-02-15 14:15:43,Bukit Senyum,"Wisata alam kali ini menurut saya cukup bagus vieuwnya bwt foto2, liburan bersama keluarga sangat cocok tuk yg suka dgn alam, htm per/org 5rb, roda 4 5rb, roda 2 3rb
Jajanan juga standart ga main pukul.. hanya satu kekurangannya yaitu akses jalan menuju kesana masih rusak, klo naik motor harus hati2",3,negative,neutral,positive,"This nature tour, in my opinion, has pretty good views for photos. It's very suitable for family vacations for those who love nature. The entrance fee is IDR 5,000 per person, IDR 5,000 for four-wheeled vehicles, and IDR 3,000 for two-wheeled vehicles.

The snacks are also standard and not overpriced. The only drawback is that the road leading there is still damaged. If you're riding a motorcycle, you need to be careful.",72,"This nature attraction, ideal for families and photography, offers reasonably priced snacks. The main drawback is poor accessibility due to a damaged access road, which requires caution, particularly for motorcyclists."
c519b687b0a748cc85e6956b8297e6f5,2021-02-15 14:05:02,Curug Layung Camp Situ Lembang,"Sebelum ke curugnya, kita lewatin hutan pinus dulu yang jadi area untuk camping. Pemandangan menuju kebun teh sukawana. Ada monyet2 juga. Ada toilet dan warung, banyak spot foto. Disarankan untuk datang weekdays jika tidak ingin terlalu ramai banyak pengunjung.",5,neutral,positive,positive,"Before going to the waterfall, we pass through a pine forest that is also a camping area. The view leads to the Sukawana tea plantation. There are also monkeys. There are toilets and stalls, and many photo spots. It is recommended to come on weekdays if you don't want it to be too crowded with visitors.",56,"This attraction features a waterfall accessible via a pine forest that also serves as a camping area. The site provides facilities such as toilets, stalls, and designated photo spots. Activities include enjoying views of a tea plantation and observing monkeys, with a weekday visit recommended to avoid crowds."
c540439998b44f92ad16830ea8c8a39a,2019-02-15 13:48:53,Curug Maribaya,"Harga tiket masuknya tidak sesuai sama wahana di dalam, isinya cuman sedikit bahkan curugnya saja banyak sampah, untuk pemandian air panasnya terlalu mahal itu pun kotor, untuk foto pakai hp sendiri saja bayar :""). Tiap permainanya kemahalan. Saran, tempat di bersihkan wahananya tambahin dan jangan terlalu mahal",2,neutral,negative,neutral,"The entrance ticket price doesn't match the attractions inside. There's very little to see, and even the waterfall is full of trash. The hot springs are too expensive and dirty. You even have to pay to take photos with your own phone. Every ride is overpriced. My suggestion is to clean the place, add more attractions, and don't be too expensive.",61,"The attraction offers poor value due to limited, overpriced activities and poorly maintained facilities, including a dirty waterfall and hot springs. The review highlights excessive costs, from a high entrance fee to additional charges for rides and taking personal photos."
c6afd30817ba4dd4ba93919e43dd6fb6,2020-02-23 17:58:25,Floating Market Lembang,"Terdapat situ atau danau yang di sekeliling nya terdapat pedagang yang berjualan di atas perahu, pembeli/pengunjung bisa berjalan di tepi danau, di atas jembatan kayu, menaiki perahu, terdapat wahana nuansa Jepang, bisa sewa kimono atau busana Jepang bisa foto bareng cosplay samurai Jepang",5,neutral,neutral,neutral,"There is a lake or pond surrounded by vendors selling from their boats. Buyers/visitors can walk along the lake's edge, on wooden bridges, or take a boat ride. There are Japanese-themed attractions, and one can rent kimonos or Japanese attire, and take photos with Japanese samurai cosplayers.",47,"This attraction features a lake with a floating market that visitors can access by walking along pathways and bridges or by taking a boat ride. The site offers Japanese-themed activities, including the rental of traditional attire and opportunities for photos with cosplayers."
c6fbe8f0b42e4ed4993c955a403b1ac4,2022-02-15 14:09:25,Curug Cimahi / Curug Pelangi," 582 anak tangga, tetapi Anda juga memiliki air terjun yang besar! Bawalah sesuatu untuk diminum dan dimakan, karena cukup mendaki! Anda bisa memasukkan kaki Anda ke dalam air untuk memulihkan diri. Sangat sepi, sedikit turis, dan beberapa monyet sebagai pelengkap. Banyak bersenang-senang!

",5,neutral,neutral,neutral,"582 steps, but you also have a huge waterfall! Bring something to drink and eat, as it's quite a climb! You can put your feet in the water to recover. Very quiet, few tourists, and some monkeys to complete the scene. Have lots of fun!",45,"This tourist attraction features a large waterfall accessible via a strenuous, 582-step climb. Visitors should bring their own food and water, as facilities are not mentioned. Activities at the quiet, uncrowded site include cooling off in the water and wildlife viewing."
c809e9a27f984e0f83dbb73d101966ed,2021-02-15 14:05:07,Curug Layung Camp Situ Lembang,"Asri ...bisa bwt camp jg ..asik lah bikin acara d sini selain olahraga bwt sehat jg ..anak anak pun bebas beraktifitas ..curug nya masih asri,alangkah lebih baik d kelola bwt tempat menunggu ..ya seperti saung saung ..tp enak loh hiking d sini",5,neutral,neutral,positive,"Asri... can also be used for camping... it's fun to hold events here, besides exercising for health... the children are also free to be active... the waterfall is still natural, it would be even better if it were managed for a waiting area... like gazebos... but hiking here is nice",50,"This natural site is suitable for various recreational activities, including hiking, camping, and family events. While it offers a pleasant hiking experience and a natural waterfall, it lacks developed facilities such as gazebos or managed waiting areas."
ca30522530e94817896371c7451e1d40,2020-02-15 13:29:27,Stone Garden,"Tempat sedikit kurang Terawat,  akses masuk jln sedikit jelek .  Papan petunjuk kurang jelas dan kecil terlebih petunjuk lokasi berada tepat di tikungan

FYI, ada 2 jalan masuk. lewat gua pawon atau langsung ke stone garden",4,negative,negative,neutral,"The place is a bit less maintained, the road access is a bit bad. The signs are unclear and small, especially the location sign which is right at the turn.

FYI, there are 2 entrances. via Pawon Cave or directly to Stone Garden.",43,"Access to this poorly maintained attraction is challenging due to bad roads and small, unclear signage. Visitors should note there are two entrances: one via Pawon Cave and another directly to the Stone Garden."
ca53bcc36f374b6f9e8be0fd1a99cac6,2022-02-15 12:24:42,Curug Tilu Leuwi Opat,"tempatnya bagus, tapi sudah tidak terawat. arena bermain nya sudah banyak karat dan terbengkalai. untuk curugnya sendiri tergolong lumayan bagus. airnya fresh, pemandangan nya oke. cuman kalo bulan puasa tempatnya sepi bangettt~~ sebenernya banyak yg jualan makanan tp pada tutup. biaya masuknya 15k/org sama parkir motor 2k",4,neutral,negative,positive,"The place is nice, but it's no longer well-maintained. The playground is very rusty and abandoned. The waterfall itself is quite good. The water is fresh, and the view is okay. It's just that during Ramadan, the place is extremely quiet~~ Actually, there are many food vendors, but they are all closed. The entrance fee is 15k/person and motorcycle parking is 2k.",62,"The main attraction is a pleasant waterfall, though the site itself is poorly maintained. Facilities include a derelict, rusty playground and food vendors that may be closed seasonally, such as during Ramadan. Access requires a 15k entrance fee per person and a 2k fee for motorcycle parking."
cbcaba8e59b74dceb7a030031d6c97b5,2020-02-15 13:29:41,Stone Garden,"Tempat yg enak buat santai, buat istirahat dari ke sibukan sehari-hari.. kalo udah d sini males pulang,, lupa waktu, apa lagi kalo kesini nya bareng keluarga, d jamin bikin lupa waktu",5,neutral,neutral,positive,"A great place to relax, to rest from the hustle and bustle of everyday life. When you're here, you won't want to go home, you'll lose track of time, especially if you come here with family. Guaranteed to make you lose track of time.",44,"This attraction is described as a highly relaxing and immersive destination, particularly suitable for family visits to escape the stress of daily life. The review does not contain information regarding the site's specific accessibility or facilities."
cbdd2326c87f47c3b4aeb585358468c9,2019-02-15 12:57:11,Kebun Begonia Lembang,"Taman bunga nya tdk terlalu luas tp bnyk spot untk foto2, cocok buat pasangan yg ingin romantis2an, tiket masuk weekend 15rb/org,,parkir mobil 10rb, tmpat parkirnya sempit jd klo dtng agak siang kebagian parkir yg d seberang jln, klo bawa kamera selain kamera hp kena pajak 25rb - 50rb/ kamera.",5,neutral,neutral,positive,"The flower garden isn't too big, but there are many photo spots. It's suitable for couples who want to be romantic. Weekend entrance ticket is 15,000 IDR per person, car parking is 10,000 IDR. The parking lot is narrow, so if you come a bit later, you'll get parking across the street. If you bring a camera other than a phone camera, there's a tax of 25,000 - 50,000 IDR per camera.",72,"This small, romantic flower garden offers numerous photo opportunities, making it ideal for couples. The site has a narrow, limited parking lot with additional space across the street. Visitors should note that there are fees for entrance and parking, as well as a separate tax for using non-phone cameras."
ccb0ed8240164f89aebfb97092e8e0bf,2021-02-15 13:43:38,Sanghyang Heuleut,"Kedua kalinya ke Sanghyang Heuleut.. Pertama tahun 2014 dan sekarang 2019.
Banyak perubahan terutama trek menuju lokasi akibat Banjir Bandang Tahun 2017.
Sudah banyak warung dan penyewaan pelampung...
Semoga tetap terjaga keasriannya",5,neutral,neutral,neutral,"Second time to Sanghyang Heuleut.. The first was in 2014 and now in 2019.
Many changes, especially the path to the location due to the Flash Flood in 2017.
There are already many stalls and life jacket rentals...
Hopefully, its natural beauty will be preserved.",45,"The attraction features an altered access path and now provides on-site facilities, including stalls and life jacket rentals for water-based activities."
cd628f871c544029b72a27824a818672,2022-02-23 18:05:08,Gunung Tangkuban Parahu,Tempatnya dingin masih asri bgt. Alhamdulillah pas kesana ga rame sama sekali padahal kesana pas libur long weekend,5,neutral,neutral,neutral,"The place is still very cool and pristine. Alhamdulillah, when I went there, it wasn't crowded at all, even though I went during a long weekend holiday.",27,"The pristine attraction was surprisingly uncrowded and accessible, even during a long weekend holiday."
ce2667a257e64faabdf155d6a05264ff,2022-02-23 18:04:37,Gunung Tangkuban Parahu,"Sekarang banyak sekali pedagang yang agak memaksa dalam menawarkan dagangan.

Saya tidak nyaman selalu diikuti pedagang saat sedang menikmati pemandangan atau berfoto.
Kadang juga menawarkan bantuan untuk menfoto secara gratis, tapi salah satu strategi agar bisa menawarkan dagangannya.",3,neutral,negative,neutral,"Nowadays, many traders are rather pushy in offering their wares.
I feel uncomfortable being constantly followed by traders while enjoying the scenery or taking photos.
Sometimes they also offer to take photos for free, but it's a strategy to be able to offer their merchandise.",45,The reviewer found it difficult to enjoy activities like sightseeing and photography due to persistent and pushy traders who constantly followed them to sell merchandise.
ce6358defc474aa6950668a1a1db1412,2022-07-23 17:57:08,Floating Market Lembang,"Masuk sini tiket masuk bisa ditukar jadi jus atau kopi. Tempatnya bagus, ada hewan-hewan dan bunga disusun rapi. Spot foto bagus semua. Jajanan di kapal terapung uang diganti koin dulu. Pedagangnya jualan di kapal kecil. Banyak pilihan makanannya.",5,neutral,neutral,positive,"Come in here, the entrance ticket can be exchanged for juice or coffee. The place is nice, with animals and flowers neatly arranged. All the photo spots are good. For snacks on the floating boat, money is exchanged for coins first. The vendors sell from small boats. There are many food options.",52,"The attraction's entrance ticket is redeemable for a complimentary drink. The site features well-arranged animal and flower displays, offering numerous photo opportunities. A key activity is purchasing snacks from a unique floating market, which requires using a special coin-based payment system to buy from vendors on small boats."
ce8f806676f041e4bdc0300b7f1f244e,2022-07-15 14:09:03,Curug Cimahi / Curug Pelangi,"Udara sejuk, kalau kebetulan dicurug cimahi ini anda bisa melihat banyak monyet, harus hati hati,jangan mengganggunya.",5,neutral,neutral,positive,"Cool air, if you happen to be at Cimahi waterfall, you can see many monkeys, you must be careful, don't disturb them.",22,"Visitors to Cimahi waterfall can engage in wildlife viewing, with the review highlighting the presence of numerous monkeys and advising caution to avoid disturbing them."
cef4af8f3d454a5f9db70a3b22bd7f62,2023-02-08 12:24:40,Curug Tilu Leuwi Opat,Curugnya keren dan airnya bersihh. Harga tiketnya 15.000/orang kalo mau ke curug yg di atasnya bayar lagi 10.000/orang tapi worth it bgtt. Nyobain jalan ke belakang kaya lagi di negeri dongeng xixi keren pokoknya👍🏼,5,neutral,neutral,positive,"The waterfall is cool and the water is clean. The ticket price is 15,000/person. If you want to go to the waterfall above, you have to pay another 10,000/person, but it's totally worth it. Trying to walk behind it felt like being in a fairy tale, lol, it's really cool 👍🏼",51,"This attraction features a clean waterfall that visitors can walk behind. Access requires a 15,000 entrance fee, with an additional, recommended 10,000 fee to visit an upper waterfall."
