id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,pred_nllb_baseline,pred_nllb_finetuned
00829580c54d4cff86abf26395ef93ca,15-02-2020 13:49,Curug Maribaya,"sampahnya masih banyak mohon diperketat lagi aturan tentang ""sampah-sampah bagi para pengunjung",3,neutral,negative,neutral,"The trash is still a lot, please tighten the rules regarding ""trash for visitors""","There is still a lot of trash, please tighten the rules for visitors regarding littering.","The garbage is still a lot please tighten the rules about ""waste for visitors""","There's still a lot of trash, please tighten the rules about ""waste for visitors""."
9efd69ed0f3d4f9e9b295755d5f255e9,23-02-2022 18:05,Gunung Tangkuban Parahu,adem pemandangannya indah banget jatuh cinta deh sama tempatnya,5,neutral,neutral,positive,"the view is so beautiful, I've fallen in love with the place","It's so serene and the scenery is incredibly beautiful, I've fallen in love with the place.",It's a beautiful sight to fall in love with.,"The view is cool and beautiful, falling in love with the place."
84b2875c2a7f46779f04103484d98b10,23-06-2022 18:05,Gunung Tangkuban Parahu,masalah pemandangan yang indah udara yang sejuk menambah keindahan suasananya bau belerang yang masih tercium cukup kencang tidak merusak suasana jalanan menuju kawah ratu cenderung berliku namun kondisinya bagus hanya agak kecil jadi jika berpapasan dengan bis ada beberapa jalur yang harus gantian,5,neutral,neutral,neutral,"The beautiful scenery, the cool air, adds to the beauty of the atmosphere. The strong smell of sulfur that is still quite noticeable does not spoil the atmosphere. The road leading to Kawah Ratu tends to be winding but is in good condition, just a bit narrow, so if you meet a bus, there are a few spots where you have to take turns.","The scenery is beautiful and the cool air adds to the lovely atmosphere. The smell of sulfur, which is still quite strong, doesn't ruin the mood. The road to Kawah Ratu tends to be winding but is in good condition, it's just a bit narrow, so when passing a bus, there are some sections where you have to take turns.",The problem is the beautiful scenery the cool air adds to the beauty of the atmosphere the smell of sulfur that is still smelling quite strong does not damage the atmosphere of the street towards the crater the queen tends to curl but the condition is good only a bit small so if you catch the bus there are some routes to change,"The problem is the beautiful scenery, the cool air adds to the beauty of the atmosphere. The sulfur smell, which is still strong enough to be felt, does not damage the atmosphere. The road to Ratu Crater tends to be winding, but the condition is good, only a bit small, so if you're hitched by a bus, there are several paths that need to be replaced."
0334bab8ca774864ad6c1863682eca07,15-10-2022 14:18,Curug Sawer Cililin,"banyak sampah tidak terawat kalo datang kesini saat musim kemarau curugnya ""hilang-hilang airnya surut",4,neutral,negative,neutral,"a lot of neglected trash when you come here during the dry season the waterfall ""disappears"" the water recedes","Lots of trash, the place is not well-maintained. If you come here during the dry season, the waterfall practically disappears because the water has receded.",A lot of garbage is untreated if you come here during the dry season the waterfall loses its water is falling,"There's a lot of untreated trash if you come here during the dry season, the waterfall is ""lost"" and the water is receding."
27ef1ff03ec34e2280cbd857eeff41af,23-02-2022 17:58,Floating Market Lembang,lokasi cukup luas banyak spot foto tiket masuk 20 ribu gratis minuman kemarin dari pagi sampai siang jam 11an belum selesai keliling ke semua lokasi floating lembang ini next pasti ke bandung lagi,5,neutral,positive,neutral,"The location is quite spacious with many photo spots. The entrance ticket is 20 thousand, and a free drink. Yesterday, from morning until around 11 am, I hadn't finished exploring all the locations at Floating Lembang. Next time I'm in Bandung, I'll definitely come back.","The location is quite spacious with many photo spots. The entrance ticket is 20 thousand and includes a free drink. Yesterday, from morning until around 11 am, I still hadn't finished exploring all the locations at this Floating Market Lembang. I will definitely come back to Bandung again next time.",The location is quite wide lots of spot photos entrance tickets 20 thousand free drinks yesterday from morning till noon at eleven not finished touring all the locations floating this deck next definitely to bandung again,"The location is quite spacious with many photo spots. Entrance ticket is 20 thousand, free drinks. Yesterday, from morning until noon, at 11 AM, it wasn't finished. Touring all the Lembang floating locations is not yet complete. Next time, definitely to Bandung again."
a68d7eefb73a433c8d0a4260a5c8eb67,15-04-2022 14:09,Curug Cimahi / Curug Pelangi,curugnya bagus masih lumayan sepi cuma hati-hati saja habis dari curug kakinya gempor,5,neutral,neutral,positive,"The waterfall is nice, still quite quiet, just be careful because after the waterfall your legs will be weak/shaky.","The waterfall is nice and still relatively quiet, but be careful, your legs will be completely worn out afterwards.",The waterfall's nice. Still pretty quiet. Just be careful.,"The waterfall is nice, it's still quite quiet, just be careful, the legs are sloppy."
2c0fd90e19244f46a8acec33a733f732,15-06-2022 14:09,Curug Cimahi / Curug Pelangi,ini tempat yang sangat indah anda harus berjalan menuruni tangga yang sangat panjang,5,neutral,neutral,positive,"This is a very beautiful place, you have to walk down a very long staircase.","This is a very beautiful place, you have to walk down very long stairs.",It's a very beautiful place. You have to walk down a very long staircase.,"This is a very beautiful place, you have to walk down very long stairs."
6a45a1efb880419e808d0c6eaf854f12,15-01-2023 13:28,Stone Garden,sungguh indah tempat ini kita pakai jasa bapak buat ambil foto keren-keren hasilnya karena beliau tahu harus ambilnya dari mana untuk harga tiket rp 14 ribu untuk parkir rp 5 ribu kondisi sekarang masih dalam pengembangan karena tamannya belum jadi kalau sudah tumbuh bunganya pasti akan makin cantik,4,neutral,neutral,positive,"This place is truly beautiful. We used the gentleman's services to take amazing photos. The results were great because he knew exactly where to take them. The ticket price is Rp 14 thousand, and parking is Rp 5 thousand. It's currently still under development because the park isn't finished yet. Once the flowers grow, it will definitely be even more beautiful.","This place is truly beautiful. We hired a gentleman to take cool photos, and the results were great because he knew the best spots to shoot from. The ticket price is 14,000 rupiah and parking is 5,000 rupiah. It is currently still under development because the garden isn't finished yet. Once the flowers have bloomed, it will surely be even more beautiful.",This place is so beautiful we use my dad's service to take some cool photos. The result is because he knows where to get it.,"This place is really beautiful. We used my father's service to take cool photos. The result was that he knew where to get them. The ticket price was Rp14,000 for parking, Rp5,000. The current condition is still under development because the garden hasn't been built yet. Once the flowers have grown, it will definitely be even more beautiful."
4519cd73787f4e62bd4f8c9eb928900a,23-04-2022 18:34,Orchid Forest Cikole,tempat nyaman untuk berlibur bersama keluarga recommended apalagi buat foto-foto,4,neutral,neutral,positive,"a comfortable place to vacation with family, highly recommended, especially for taking photos","A comfortable place for a family vacation, recommended, especially for taking photos.",Comfortable place to vacation with family recommended especially for photos,"A comfortable place to vacation with family, recommended especially for taking photos."
27a6ec4f537e45bb8fc6efa550899439,23-02-2022 18:35,Orchid Forest Cikole,petualangan hutan pinus yang sangat menyenangkan disertai dengan lokasi lokasi spot yang bagus buat foto dan ber-selfie,5,neutral,neutral,positive,A very fun pine forest adventure accompanied by good photo and selfie spots.,A very fun pine forest adventure with great spots for photos and selfies.,A really fun pine forest adventure accompanied by a great location spot for photos and selfies.,"A very enjoyable pine forest adventure accompanied by a location, a good spot for photos and selfies."
0046f9305c5f438e94accbc24cf0b1b5,15-02-2019 13:49,Curug Maribaya,curug yang bagus cuma hanya saja airnya kotor juga terdapat banyak limbah dan sampah,4,neutral,negative,positive,"A beautiful waterfall, it's just that the water is dirty and there is a lot of waste and garbage.","The waterfall is nice, it's just that the water is dirty and there is also a lot of waste and trash.",It's a good waterfall. It's just the water's dirty. There's a lot of waste and garbage.,"A good waterfall, it's just that the water is dirty, and there's also a lot of trash and trash."
93d23cb6786645c9a348f80ba9e1f74f,23-02-2019 18:35,Orchid Forest Cikole,banyak spot foto keren sejuk bersih cocok buat liburan,5,neutral,neutral,positive,"many cool, clean, and comfortable photo spots, suitable for vacation","Lots of cool photo spots, cool, clean, perfect for a holiday.","A lot of cool, cool, clean photo spots are perfect for a vacation.","Lots of cool, cool, clean photo spots, perfect for a holiday."
9322825dedce411da199134e77a9a389,15-02-2020 13:29,Stone Garden,tempat yang asik buat wisata akhir pekan dengan susunan batu yang wah bingung jelasinnya dekat sini juga ada goa tapi kalo bisa yang pergi siang hari pakai baju lengan panjang karena panasnya menusuk sangat,5,neutral,neutral,positive,"A fun place for a weekend getaway with amazing rock formations, hard to explain. Nearby there's also a cave, but if possible, go during the day and wear long sleeves because the heat is piercing.","A cool place for a weekend trip with amazing stone formations that are hard to describe. There's also a cave nearby, but if you go, try to do it during the day and wear a long-sleeved shirt because the heat is extremely piercing.",It's a nice place to go for a weekend tour with a set of stones that's really confusing.,"A fun place for a weekend tour with a very confusing rock arrangement. The explanation is that it's close by. There's also a cave here, but if possible, those who go during the day wear long sleeves because the heat is very pungent."
b6b8dd34bb214270adf5b0b1a1655442,23-06-2022 17:57,Floating Market Lembang,tempat rekreasi keluar cocok untuk anak kecil banyak kegiatan yang bisa dilakukan disini butuh seharian sih untuk ngelilingin lokasi disini untuk jajanannya agak pricey ya harus pintar memilih makanan biar enggak dapat zonk harga mahal tapi enggak enak wkwkkw,5,neutral,negative,neutral,"A recreational spot suitable for young children, with many activities to do. It would take a whole day to explore the place. The food here is a bit pricey, so you have to be smart in choosing what to eat to avoid getting ripped off (expensive but not good food, lol).","An outdoor recreational spot, great for kids. There are many activities you can do here, you'll need a whole day to explore the entire place. The snacks are a bit pricey, so you have to be smart when choosing food to avoid getting something expensive that doesn't taste good, lol.",It takes a whole day to get around the place for the cake. It's pretty expensive.,"An outdoor recreation spot suitable for small children, there are many activities that can be done here. It takes a whole day to explore the location here. The snacks are a bit pricey, and you have to be smart about choosing food so you don't get a zonk. The price is expensive, but it's not delicious, wow."
091cc7c876db4dcbadf18bf73e2c266b,15-05-2022 13:28,Stone Garden,enak banget suasana kalo sore banyak saung juga untuk istirahat pemandangan keren udara sejuk,5,neutral,positive,positive,"It feels really good when it's evening, there are also many gazebos to rest, the scenery is cool, the air is fresh.","The atmosphere is very nice in the afternoon. There are also many gazebos to rest in, the scenery is cool, and the air is fresh.",It's a nice atmosphere. There's plenty of saung in the afternoon.,"The atmosphere is really nice, and in the afternoon there are many gazebos for resting. The view is cool, the air is cool."
d9dfc58a98944f53a87639de667f5d6f,15-02-2019 12:57,Kebun Begonia Lembang,letsguide salah satu objek wisata kekinian di kota lembang bandung tempat swafoto aneka macam hot spot bunga ada tiket masuk berbayar jual souvernir juga untuk akhir pekan dengan keluarga sangat cocok recommended,5,neutral,neutral,positive,"Letsguide is one of the current tourist attractions in Lembang, Bandung, offering various photo spots and flower hotspots. It has an entrance fee and also sells souvenirs. It's very suitable for a weekend trip with family, highly recommended.","One of the modern tourist attractions in the town of Lembang, Bandung. A place for selfies with a variety of floral photo spots. There is a paid entrance ticket, and they also sell souvenirs. It's very suitable for a weekend with the family. Recommended.",Lettsguide is one of the tourist attractions in the town of lembang bandung where swafoto various kinds of hot spot flowers there are tickets paid for sale souvernir also for the weekend with family very suitable recommended,"letsguide is one of the most popular tourist attractions in Lembang, Bandung. A variety of photo spots, including flower hot spots. There are paid entrance tickets, souvenir sales, and a weekend with family. It's very suitable, highly recommended."
a4a48e738cd241159412ea58ff3b2b68,15-02-2021 12:24,Curug Tilu Leuwi Opat,camping yang ramah tidak mewah tapi visi misi membentuk karakter mandiri dan kepemimpinan bagus cocok untuk kegiatan sekolah kantoran dan keluarga,5,neutral,neutral,positive,"Friendly camping, not luxurious, but with a vision and mission to build independent character and good leadership. Suitable for school, office, and family activities.","Friendly camping, not luxurious, but with an excellent vision for building independence and leadership. Suitable for school, corporate, and family activities.",Friendly camping is not luxurious but mission vision shapes self-contained character and good leadership suitable for school office and family activities,"Friendly camping isn't luxurious, but the mission vision shapes an independent character and good leadership, suitable for school, office, and family activities."
baa39537bc93436f84da7c494e8f919e,15-08-2022 13:22,Gunung Putri Lembang,untuk pengunjung hanya kurang kesadaran diri saja naik bawa sampah tapi pas turun sampahnya enggak dibawa terus di wc atas tuh sedikit kurang terjaga kebersihannya karena enggak ada tempat sampah jadi orang orang menyimpan tisu sembarangan,5,neutral,negative,neutral,"For visitors, it's just a lack of self-awareness. They bring trash up but don't take it down with them. And in the upstairs restroom, it's a bit lacking in cleanliness because there are no trash cans, so people leave tissues everywhere.","The visitors just lack self-awareness; they bring trash up but don't bring it back down. Also, the upstairs restroom isn't very clean because there's no trash can, so people just leave their used tissues anywhere.","For the visitor, it's just less self-awareness. Just go up and bring the trash. But when it comes down, the trash doesn't go on in the bathroom.","For visitors, it's just a lack of self-awareness. They just go up and bring trash, but when they come down, the trash isn't carried. The upper toilet is a bit lacking in cleanliness because there are no trash cans, so people keep scarce towels."
740219bdbef74a82bacfa2640915bc99,15-02-2019 13:43,Sanghyang Heuleut,kalau mau datang kesini mending musim kemarau biar dapat air yang hijau jernih kalau hujan keruh airnya coklat,5,neutral,neutral,neutral,"If you want to come here, it's better to come during the dry season so you can get clear green water. If it rains, the water will be murky and brown.","If you want to come here, it's better to do so in the dry season to get the clear green water. When it rains, the water is murky and brown.",If you want to come here to fix the drought let's get clear green water if it rains the water is brown,"If you want to come here, it's best to come during the dry season so you get clear green water. When it rains, it's cloudy, the water is brown."
5a88849efdd549bb865dca5267a0d43d,15-09-2022 12:39,Sarae Hills,harga tiketnya 50 0 sampai 65 0 sudah termasuk gratis minuman lokasinya bagus banyak spot foto menarik serasa keliling dunia di lembang pelayanannya juga ramah ramah sukses terus sarae hills,5,neutral,positive,positive,"The ticket price is 50,000 to 65,000, including a free drink. The location is good, with many interesting photo spots, making it feel like you're traveling the world in Lembang. The service is also very friendly. Keep up the great work, Sarae Hills!","The ticket price is 50,000 to 65,000 and already includes a free drink. The location is good, with many interesting photo spots; it feels like traveling the world in Lembang. The service is also very friendly. Continued success for Sarae Hills.",The price of the tickets is 50 0 to 65 0 already included free drinks the location is good lots of spot photos attractive feel around the world on the service shelf also friendly friendly success continuous sarae hills,"The ticket price is 50,000 to 65,000, which includes free drinks. The location is good, with many interesting photo spots. It feels like traveling around the world in Lembang. The service is also friendly, friendly, and successful. Continue to Sarae Hills."
ce25e52addfc470790fafee15d372767,23-09-2022 18:34,Orchid Forest Cikole,kalo ke lembang harus kesini tempatnya sejuk bisa main sama kelinci juga sekarang ada bobocabinnya,5,neutral,neutral,positive,"When going to Lembang, you must come here. The place is cool, you can also play with rabbits. Now there's Bobocabin too.","If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits, and now it has Bobocabins.","If you go to the shed, it's cold. You can play with the rabbit.","If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits. Now there's a rabbit hole."
6133363eea944e969a09d657eb0677cf,23-02-2021 18:23,Terminal Wisata Grafika Cikole,tempatnya membingungkan antara rumah makan tempat wisata dan area parkir pokoknya patokan ada alfamart dan indomart ada gedung tinggi seperti hotel reservasi dulu disitu agak awkward awal karena bawa motor jas uja dan malam hari,5,negative,neutral,neutral,"The place is confusing, a mix of restaurants, tourist attractions, and parking areas. Basically, the landmark is the Alfamart and Indomart. There's a tall building like a hotel. It was a bit awkward to book in advance because I brought a motorcycle, a raincoat, and it was at night.","The place is confusing, somewhere between a restaurant, a tourist spot, and a parking area. The main landmark is an Alfamart and an Indomart, and there's a tall, hotel-like building; you make reservations there first. It was a bit awkward at the beginning because I arrived on a motorcycle, wearing a raincoat, at night.",The place is confusing between the dining halls of the tourist area and the parking area basically the benchmarks there are alfamart and indomart there are high-rise buildings like the hotel reservation used to be there a bit awkward early because of the motorcycle suit uja and night,"The place is confusing, between the dining room, the tourist spot, and the parking area. Basically, the landmark is Alfamart and Indomart. There are tall buildings like a reservation hotel. It used to be a bit awkward at first because I brought a motorcycle suit, too, and at night."
240ef38840c4418dab79bbb85eba33ce,23-06-2022 18:22,Terminal Wisata Grafika Cikole,sekarang untuk pembelian tiket tidak diberi minum gratis haha tetap indah tetap jaga kealamiannya,5,neutral,negative,positive,"now for ticket purchases, no free drinks are given haha it remains beautiful, it remains natural","Now ticket purchases don't come with a free drink haha. It's still beautiful, please maintain its naturalness.",Now for the purchase of tickets don't get a free drink haha stay beautiful stay old,"Now for ticket purchases, no free drinks are given, haha, it's still beautiful, still preserving its natural beauty."
44fc574bd7054280a3aa56cc7a60e0d3,15-04-2022 12:39,Sarae Hills,baguslah buat bohongin orang jakarta he he he minimal mereka datang bisa foto-foto dan pulang sudah senang lucu juga ya tiket bisa ditukar minuman teenyata minumannya cuma sirup abc kayak minuman dijual di sekolah sdn begitu lebih baik di hilangkan saja kasihan buat orang tua takut nanti kencing manis,5,neutral,neutral,neutral,"Good, it's good for deceiving Jakarta people, he he he. At least they come, can take photos, and go home happy. It's also funny that the ticket can be exchanged for drinks. Turns out the drinks are just ABC syrup, like drinks sold at elementary schools. It's better to just get rid of it, it's a shame for parents who are afraid of them getting diabetes later.","It's good for fooling people from Jakarta, hehehe. At least they come, take some photos, and go home happy. It's also funny that the ticket can be exchanged for a drink, but it turns out the drink is just ABC syrup, like the kind sold at elementary schools. It would be better to just get rid of it. I feel sorry for the elderly; I'm afraid they'll get diabetes.",It's nice to lie to the people of Jakarta he he he at least they come can take pictures and go home it's fun too yes tickets can be exchanged for real drinks the drinks are just syrup abc like drinks sold at school sdn so it's better to just get rid of pity for the parents afraid of later sweet urine,"It's good for lying to people in Jakarta. At least they can come and take photos and go home. It's fun, too. Tickets can be exchanged for real drinks. The drinks are just syrup, like drinks sold at Sdn schools. So it's better to just eliminate the pity for the parents, afraid they'll pee sweet."
4a6b27a99db344f68de683c1e606165b,15-10-2022 12:24,Curug Tilu Leuwi Opat,curug yang the best banget jaraknya enggak terlalu jauh dari parkiran ada mushola sama toilet juga komplit pokoknya,5,neutral,positive,positive,"The best waterfall, not too far from the parking lot. There's also a prayer room and toilet, everything is complete.","The best waterfall, it's not too far from the parking lot. There's a prayer room and a toilet too, so it's basically complete.",The waterfall is the best the distance is not too far from the parking there is a mushola same toilet is also complete essentially,"The best waterfall, the distance is not too far from the parking lot, there is a prayer room and toilets, it's also complete, basically."
f230465ec329416e86fd21558de6452e,23-11-2022 17:57,Floating Market Lembang,setelah sekian lama enggak kesini terakhir kesini pas masih jaman sekolah study trip mungkin sekitar tahun 2010an jujur perubahannya banyak banget sekarang jauh lebih cantik bagus untuk alurnya tetap sama setiap kali masuk kesini dapat minuman gratis wahananya juga lebih banyak,5,neutral,neutral,positive,"After so long, I haven't been here. The last time I was here was during a school study trip, probably around the 2010s. Honestly, there have been so many changes. It's much more beautiful now. It's good that the flow is still the same. Every time I come here, I get a free drink, and there are more rides too.","It's been a long time since I've been here; the last time was for a school study trip, maybe around the 2010s. Honestly, so much has changed. It's much more beautiful and better now. The layout is still the same, you get a free drink every time you enter, and there are more rides too.",After all this time I haven't been here last here when I was in school study trip maybe around 2010s honestly the changes are very much now much more beautiful good for the trail to stay the same every time you get in here get a free drink the trail is also more,"After not coming here for a long time, the last time I came here was when I was still in school, a study trip, maybe around the 2010s. Honestly, the changes are so many now. It's much more beautiful. It's good for the flow to stay the same every time you come here. You get a free drink, and there are also more rides."
5f6623ce7a5248bb961ab5517cdfd3f0,15-02-2019 12:57,Kebun Begonia Lembang,tempatnya sebenarnya enggak gede banget enggak butuh waktu lama buat jelajahin semua titik spot foto di sana tiket masuknya murah cuma 15rb saja tempatnya sejuk,5,neutral,neutral,positive,"The place isn't actually very big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15 thousand. The place is cool.","The place is actually not that big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000. The place is cool.",It's not really that big. It doesn't take long to explore all the photo spots.,"The place isn't really very big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000 rupiah. The place is cool."
5c0f888481aa41199f3d2950632bf451,15-02-2021 13:44,Sanghyang Heuleut,tempat yang bagus untuk hiking treknya mudah untuk anak-anak pemandangan yang bagus jarak perjalanan pulang pergi kira-kira 5 5 kamu sayang sekali banyak sampah dimana-mana dan tidak ada toilet yang layak,5,neutral,negative,positive,"A good place for hiking, the trek is easy for children, nice scenery, the round trip distance is approximately 5.5 km. It's a shame there is a lot of trash everywhere and no decent toilets.","A good place for hiking, the trail is easy for kids. Good views. The round trip is about 5.5 km. Unfortunately, there is a lot of trash everywhere and no proper toilets.",It's a great place for hiking. The trail's easy for the kids. It's a great view.,"A good place for hiking, the trail is easy for children, the view is good. The journey distance from home to work is about 5.5 km. It's a shame there's a lot of trash everywhere and no decent toilets."
96bdc380a2a64e95b6f1e8fbf77ad6da,23-02-2019 18:23,Terminal Wisata Grafika Cikole,lumayan luas tapi permainan anaknya kurang seru dan kurang banyak,3,neutral,positive,negative,quite spacious but the children's games aren't very exciting and there aren't many,"Quite spacious, but the children's games are not very fun and there are not enough of them.","It's pretty broad, but his son's game's less fun and less much.","fairly spacious, but his son's games are not very exciting and there aren't many"
3327ee56f6b448c2a206bc71feb933c4,15-02-2021 14:13,Sanghyang Kenit,habis masuk jalur lebak siu finish dan makan nasi liwet selfie selfie di sanghynag kenit rajamandala maknyos,5,neutral,neutral,neutral,"After entering the Lebak Siu finish line, we ate nasi liwet and took selfies at Sanghyang Kenit, Rajamandala. It was delicious!","After finishing the Lebak Siu trail, we ate nasi liwet and took selfies at Sanghyang Kenit Rajamandala. It was so delicious",I went into the valley and ate a selfie selfie in Sanghynag kenit rajamandala maknyos.,"After entering the Lembang Valley trail, finish and eat liwet rice, take selfies at Sanghynag Kenit Rajamandala Maknyos."
5664189f15b04f59bed2989385b01d51,15-02-2021 12:57,Kebun Begonia Lembang,tempat ini merupakan kebun bunga yang ditata sedemikian rupa sehingga pengunjung bisa melewati dengan nyaman bagi yang sunga bunga silakan datang ke tempat ini,5,neutral,neutral,positive,"This place is a flower garden arranged in such a way that visitors can pass through comfortably. For those who love flowers, please come to this place.","This place is a flower garden, arranged in such a way that visitors can walk through comfortably. For those who love flowers, please come and visit this place.",This place is a flower garden arranged in such a way that visitors can pass comfortably for the flower trough please come to this place,"This place is a flower garden arranged in such a way that visitors can pass comfortably. For those who love flowers, please come to this place."
08c49f0491894f3192bcb62b80ab1abe,15-12-2022 12:39,Sarae Hills,tempat sangat bagus kalau bisa piara hew n yang cocok dengan lingkungan tersebut misalnya burung-burung angsa atau bebek dsbnya,5,neutral,neutral,positive,"A very nice place if you can keep pets that suit the environment, for example, swans or ducks, etc.","The place is very nice. It would be great if animals that are suitable for the environment could be kept there, for example, birds, geese, or ducks, etc.",It's a great place to be if you can care for birds like geese or ducks.,"A very nice place if you can care for birds that are suitable for the environment, such as geese or ducks, etc."
e33d25e2bbaf490fa625f01662832926,23-01-2023 17:57,Floating Market Lembang,tempat yang luas banyak spot area untuk swafoto bisa berfoto naik kapal maupun memberi makan hewan berkuda dan sewa pakaian di berbagai negara mini yang tersedia ada playground dan seperti pasar apung yang menjual banyak makanan,4,neutral,positive,neutral,"A spacious place with many photo spots. You can take pictures riding a boat, feeding horses, and renting costumes from various mini countries available. There's a playground and a floating market selling lots of food.","A spacious place with many spots for selfies; you can take photos on a boat, feed animals, go horseback riding, and rent costumes from the various available miniature country-themed areas. There is also a playground and a floating market-like area that sells a lot of food.",There are plenty of spacious spot areas for swaphotos to take pictures aboard ships as well as feeding animals horses and renting clothes in various countries mini available there are playgrounds and like floating markets that sell a lot of food,"A spacious place with many photo spots, where you can take photos by boat, feed horses, and rent clothes in various countries. There are mini playgrounds and floating markets that sell a lot of food."
9f1fd31fd98844919d91817e41a90275,15-04-2022 13:43,Sanghyang Heuleut,tempat sangat indah di bandung barat the secret heaven,1,neutral,neutral,positive,a very beautiful place in West Bandung the secret heaven,"A very beautiful place in West Bandung, the secret heaven.",A very beautiful place in west bandung the secret heaven,"A very beautiful place in West Bandung, the secret heaven"
380c469ac6034664a666e8320a813dc8,15-02-2022 12:39,Sarae Hills,tempat healing terfavorite berikutnya gaskeun orang bandung dijmin nagih pokoknya,5,neutral,neutral,positive,"The next favorite healing spot, let's go! Bandung residents will definitely be hooked.","The next favorite healing spot. Let's go, Bandung people! Guaranteed to be addictive.",the next favorite healing place is gaskeun people bandung dijmin nagih essentially,"The next favorite healing place for the Bandung people is Djim Nagih, basically."
f5a137bb17994e89a5757cada004e69d,15-08-2022 13:04,Taman Lembah DEWATA,harga terjangkau dan pemandangan baagus kloksni dilarang membawa makanan maauupun minuman ya guys ada pemeriksaan secara sampling,5,neutral,positive,positive,"Affordable prices and beautiful views. Please note, bringing food or drinks is prohibited, guys. There are random checks.","Affordable price and a great view. You are not allowed to bring any food or drinks, guys, there are random sampling checks.",Affordable prices and beautiful scenery. It's forbidden to bring food or drink.,"Affordable prices and beautiful scenery. It's illegal to bring food or drinks, guys. There's a sampling test."
595745326d764d388236efac02228e06,15-02-2022 12:57,Kebun Begonia Lembang,taman bunga ya pasti banyak bunga tetangganya juga bunga cocok buat liburan yang bawa anak kecil kalo bisa pulang bawa juga bunganya ya hahahaa ada live musicnya di tempat makannya nyaman banget anjay,3,neutral,neutral,positive,"The flower garden, of course, has many flowers. The neighbors also have flowers. It's perfect for a holiday with young children. If possible, bring some flowers home too, hahaha. There's live music and the dining area is really comfortable, damn.","It's a flower garden, so of course, there are tons of flowers everywhere. It's perfect for a vacation with little kids. If you can, take the flowers home with you too, hahaha. There's live music in the dining area, and damn, it's so comfortable.",The flower garden is sure to have lots of flowers the neighbors also flowers are suitable for holidays that bring little children if you can take home also the flowers yeah hahahaa there is live music in the dining area very convenient anjay,"The flower garden certainly has many flowers. The neighbors also have flowers. It's suitable for holidays with small children. If you can bring them home, bring flowers too. Yeah, haha, there's live music at the dining area. It's very comfortable, Anjay."
1778efa31b284eca87ff62060abf05fd,15-02-2020 13:05,Taman Lembah DEWATA,tempatnya bagus bisa buat piknik kumpul-kumpul keluarga teman viewnya bagus buat foto-foto,5,neutral,neutral,positive,"The place is nice, good for picnics and family/friend gatherings. The view is great for taking photos.","The place is nice, good for picnics and gatherings with family and friends. The view is great for taking photos.","It's a nice place to have picnics, family gatherings, friends. It's a good place to take pictures.","The place is nice, suitable for picnics, family gatherings, friends, the view is good for photos."
fdea10fb4808445f8d05413faf7f5140,15-02-2020 12:25,Curug Tilu Leuwi Opat,tempat yang bagus untuk berjalan-jalan dan hiking ringan dan harga masuknya adalah untuk 10k dan 5k 5 okt 19 tapi tempatnya agak kotor sedikit tempat sampah dan setiap pengunjung dan penjaga harus ingat untuk menjaga kebersihan tempat itu,4,neutral,negative,positive,"A great place for a walk and light hiking, and the entrance fee is for 10k and 5k, October 5, 2019. But the place is a bit dirty with few trash cans. Every visitor and the caretaker should remember to keep the place clean.","A good place for a walk and light hiking, and the entrance fee is 10k and 5k (as of Oct 5, '19), but the place is a bit dirty with few trash cans, and every visitor and guard should remember to keep the place clean.",It's a great place to go for a walk and light hiking and the price of admission is for 10k and 5k but the place is a bit dirty a little garbage dump and every visitor and guardian should remember to keep it clean.,"A great place for a walk and light hiking, and the entrance fee is 10k and 5k for 5k, Oct. 19, but the place is a bit dirty, there's a bit of trash, and every visitor and guardian should remember to keep the place clean."
547b5502f2ac4a49b190786115da5ea2,15-02-2020 12:25,Curug Tilu Leuwi Opat,tempat yang bagus untuk berpetualang berkemah mendaki ada air terjun dan danau,5,neutral,neutral,positive,A great place for adventure camping hiking there are waterfalls and lakes,"A great place for adventure, camping, and hiking with waterfalls and lakes.",A great place to go camping and climbing there are waterfalls and lakes,"A great place for camping and hiking adventures, with waterfalls and a lake"
