id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,LSTM_pred,pred_helsinki_baseline,pred_helsinki_finetuned,pred_nllb_baseline,pred_nllb_finetuned,mbart_baseline,pred_mbart_finetuned
0046f9305c5f438e94accbc24cf0b1b5,15-02-2019 13:49,Curug Maribaya,curug yang bagus cuma hanya saja airnya kotor juga terdapat banyak limbah dan sampah,4,neutral,negative,positive,"A beautiful waterfall, it's just that the water is dirty and there is a lot of waste and garbage.","The waterfall is nice, it's just that the water is dirty and there is also a lot of waste and trash.",the place is the the the the the the the the the the the the the the the,"Nice curug. Only the water is dirty, too. There's a lot of waste and garbage.","The waterfall is good, it's just that the water is dirty, there's also a lot of waste and trash.",It's a good waterfall. It's just the water's dirty. There's a lot of waste and garbage.,"A good waterfall, it's just that the water is dirty, there's also a lot of trash and trash.","The good stuff is not only the dirty water, but also the waste and the garbage.","A good waterfall, it's just that the water is dirty and there are also many wastes and trash."
93d23cb6786645c9a348f80ba9e1f74f,23-02-2019 18:35,Orchid Forest Cikole,banyak spot foto keren sejuk bersih cocok buat liburan,5,neutral,neutral,positive,"many cool, clean, and comfortable photo spots, suitable for vacation","Lots of cool photo spots, cool, clean, perfect for a holiday.",the place is the the the the the the the the the the the the the the the,Lots of cool photo spots. Cool. Clean clean.,"There are many cool, cool, clean photo spots suitable for holidays","A lot of cool, cool, clean photo spots are perfect for a vacation.","Lots of cool, cool, clean photo spots, perfect for a holiday.","Lots of cool, cool, clean photo spots for your holidays.","many cool, cool, clean photo spots, suitable for holidays"
9322825dedce411da199134e77a9a389,15-02-2020 13:29,Stone Garden,tempat yang asik buat wisata akhir pekan dengan susunan batu yang wah bingung jelasinnya dekat sini juga ada goa tapi kalo bisa yang pergi siang hari pakai baju lengan panjang karena panasnya menusuk sangat,5,neutral,neutral,positive,"A fun place for a weekend getaway with amazing rock formations, hard to explain. Nearby there's also a cave, but if possible, go during the day and wear long sleeves because the heat is piercing.","A cool place for a weekend trip with amazing stone formations that are hard to describe. There's also a cave nearby, but if you go, try to do it during the day and wear a long-sleeved shirt because the heat is extremely piercing.",the place is the the the the the the the the the the the the the the the,It's a great place to go on a weekend trip with a stone structure that's so confused. Tell me about it. There's a cave here.,"A fun place for a weekend tour with a stone arrangement that's a bit confused, explain it around here too. There's also a cave here, but if you can go during the day, wear long sleeves because the heat is very fragile.",It's a nice place to go for a weekend tour with a very confusing set of rocks. There's also a cave nearby.,"A fun place for a weekend tour with a really confusing rock arrangement. The explanation is close by. There's also a cave here, but if possible, those who go during the day wear long sleeves because the heat is very strong.","It's a really nice place to have a weekend break, and it's rocky, and you can see there's goats in there, but you have to go in long sleeves during the day because it's so hot.","A fun place for a weekend trip with a confused rock formation. There's also a cave nearby here, but if possible, go in the afternoon with long sleeves because the heat is very strong."
b6b8dd34bb214270adf5b0b1a1655442,23-06-2022 17:57,Floating Market Lembang,tempat rekreasi keluar cocok untuk anak kecil banyak kegiatan yang bisa dilakukan disini butuh seharian sih untuk ngelilingin lokasi disini untuk jajanannya agak pricey ya harus pintar memilih makanan biar enggak dapat zonk harga mahal tapi enggak enak wkwkkw,5,neutral,negative,neutral,"A recreational spot suitable for young children, with many activities to do. It would take a whole day to explore the place. The food here is a bit pricey, so you have to be smart in choosing what to eat to avoid getting ripped off (expensive but not good food, lol).","An outdoor recreational spot, great for kids. There are many activities you can do here, you'll need a whole day to explore the entire place. The snacks are a bit pricey, so you have to be smart when choosing food to avoid getting something expensive that doesn't taste good, lol.",the place is the the the the the the the the the the the the the the the,Refuge is good for kids. There's a lot to do around here. It's a lot to do.,"An outdoor recreation spot suitable for small children, with many activities that can be done here. It takes all day to explore the location here for snacks. It's a bit pricey, you have to be smart to choose food so you don't get a zone. The prices are expensive, but it's not nice.",It takes a whole day to get around the place for the cake. It's pretty expensive.,"An outdoor recreation spot suitable for small children, with many activities that can be done here. It takes a whole day to explore the location here. The snacks are a bit pricey, and you have to be smart about choosing food so you don't get a zonk. The prices are expensive, but not pleasant, wow.","It's a great place to go out for kids, lots of activities to do, it takes a whole day to get around, it's kind of pricey, you have to pay for the food, it's not very expensive, but it's not very tasty.","A recreational place suitable for small children, with many activities that can be done here. It takes a day to explore the location here. For snacks, it's a bit pricey. You have to be careful with food, so as not to get too expensive, but it's not good, lol."
091cc7c876db4dcbadf18bf73e2c266b,15-05-2022 13:28,Stone Garden,enak banget suasana kalo sore banyak saung juga untuk istirahat pemandangan keren udara sejuk,5,neutral,positive,positive,"It feels really good when it's evening, there are also many gazebos to rest, the scenery is cool, the air is fresh.","The atmosphere is very nice in the afternoon. There are also many gazebos to rest in, the scenery is cool, and the air is fresh.",the place is the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""good atmosphere fontcolor="" # FFFF00""ifso manyevenings alsoto break fontcolor="" # FFFF00""the viewcoolair","It's really nice, the atmosphere in the afternoon, there's also a lot of taxis to rest. The view is cool, cool air.",It's a nice atmosphere. There's plenty of saung in the afternoon.,"The atmosphere is really nice, and in the afternoon there are many gazebos for resting. The view is cool, the air is cool.",It's delicious. It's cool in the afternoon. There's lots of freezers to take a break from. It's cool in the evening.,"The atmosphere is really nice in the afternoon, there are many gazebos too for resting. The view is cool, the air is cool."
d9dfc58a98944f53a87639de667f5d6f,15-02-2019 12:57,Kebun Begonia Lembang,letsguide salah satu objek wisata kekinian di kota lembang bandung tempat swafoto aneka macam hot spot bunga ada tiket masuk berbayar jual souvernir juga untuk akhir pekan dengan keluarga sangat cocok recommended,5,neutral,neutral,positive,"Letsguide is one of the current tourist attractions in Lembang, Bandung, offering various photo spots and flower hotspots. It has an entrance fee and also sells souvenirs. It's very suitable for a weekend trip with family, highly recommended.","One of the modern tourist attractions in the town of Lembang, Bandung. A place for selfies with a variety of floral photo spots. There is a paid entrance ticket, and they also sell souvenirs. It's very suitable for a weekend with the family. Recommended.",the place is the the the the the the the the the the the the the the the,Letsguide is one of the most popular tourist attractions in the town. Leverages where swaphotos are a variety of hot flower spots. Ad paid admissions sell souvernir as well for weekends with families are very suitable.,"Letsguide is one of the tourist attractions in Lembang Bandung city, where various photo spots include flower spots, and the entrance ticket is paid for selling souvenirs too. It's very suitable for weekends with family. Recommended.",letsguide one of the tourist attractions in the town of lembang bandung where swafoto various kinds of hot spot flowers ad tickets in paid sale souvernir also for the weekend with family very suitable recommended,"letsguide, one of the tourist attractions in Lembang, Bandung, a variety of photo spots, flower hot spots, ad entrance fee, souvenir sales, also for a weekend with family, very suitable, recommended","letsguide is one of the most popular tourist attractions in the city, hangouts, picnic spots, hot spots, flower advertisements, pay-per-view tickets, supermarkets, weekend getaways for families. Very good. Recommended.","letsguide, one of the modern tourist attractions in Lembang, Bandung. Various photo spots and flower hot spots. Entrance fee is paid. Souvernir is also available. Perfect for weekends with family. Recommended."
a4a48e738cd241159412ea58ff3b2b68,15-02-2021 12:24,Curug Tilu Leuwi Opat,camping yang ramah tidak mewah tapi visi misi membentuk karakter mandiri dan kepemimpinan bagus cocok untuk kegiatan sekolah kantoran dan keluarga,5,neutral,neutral,positive,"Friendly camping, not luxurious, but with a vision and mission to build independent character and good leadership. Suitable for school, office, and family activities.","Friendly camping, not luxurious, but with an excellent vision for building independence and leadership. Suitable for school, corporate, and family activities.",the place is the the the the the the the the the the the the the the the,Friendly camping is not a luxury but the vision of a mission forms self-reliance characters and good leadership suitable for office and family school activities,"A friendly camping trip is not luxurious, but the vision of a mission forms self-regulated characters and good leadership, suitable for office and family school activities.",Friendly camping is not luxurious but mission vision shapes self-contained character and good leadership suitable for school office and family activities,"Friendly camping isn't luxurious, but the mission vision shapes an independent character and good leadership, suitable for school, office, and family activities.","The welcoming campsite is not luxurious, but the mission vision of creating an independent character and good leadership fits into the school setting and the family setting.","Friendly camping is not luxurious, but the mission vision shapes self-confidence and good leadership, suitable for school activities, offices, and the family."
baa39537bc93436f84da7c494e8f919e,15-08-2022 13:22,Gunung Putri Lembang,untuk pengunjung hanya kurang kesadaran diri saja naik bawa sampah tapi pas turun sampahnya enggak dibawa terus di wc atas tuh sedikit kurang terjaga kebersihannya karena enggak ada tempat sampah jadi orang orang menyimpan tisu sembarangan,5,neutral,negative,neutral,"For visitors, it's just a lack of self-awareness. They bring trash up but don't take it down with them. And in the upstairs restroom, it's a bit lacking in cleanliness because there are no trash cans, so people leave tissues everywhere.","The visitors just lack self-awareness; they bring trash up but don't bring it back down. Also, the upstairs restroom isn't very clean because there's no trash can, so people just leave their used tissues anywhere.",the place is the the the the the the the the the the the the the the the,"It's just the lack of self-awareness to go up in the garbage, but it's not taking the garbage down. It's a little over-the-top. It's a little less clean because there's no trash can.","For visitors, it's just a lack of self-awareness. Just went up with trash, but when it went down, it didn't keep going up there. It was a bit less well-maintained because there were no trash cans, so people took tissues.","For visitors, it's just a lack of self-awareness. Just go up and bring the trash. But when it comes down, the trash doesn't go on in the upstairs bathroom.","For visitors, it's just a lack of self-awareness. They just go up and bring trash, but when they come down, the trash isn't carried. The upper toilet is a bit lacking in cleanliness because there's no trash can, so people keep blankets.","For the visitors, it's just a little bit unconscious: they go up, they pick up the garbage, they go down, they carry the gas, they go to the bathroom, they go to the floor, they're a little bit uncomfortable with the cleanliness, because there's nowhere to flush the garbage, so people just pick up the garbage.","For visitors, it's just that there's a lack of self-awareness. Go up, bring your trash, but when you go down, don't bring your trash anymore. The toilet at the top is a bit poorly maintained because there are no trash cans, so people are picking things up dirty."
740219bdbef74a82bacfa2640915bc99,15-02-2019 13:43,Sanghyang Heuleut,kalau mau datang kesini mending musim kemarau biar dapat air yang hijau jernih kalau hujan keruh airnya coklat,5,neutral,neutral,neutral,"If you want to come here, it's better to come during the dry season so you can get clear green water. If it rains, the water will be murky and brown.","If you want to come here, it's better to do so in the dry season to get the clear green water. When it rains, the water is murky and brown.",the place is the the the the the the the the the the the the the the the,"If you want to come here for the dry season, let's get some clear green water if it rains down brown water.","If you want to come here, it's better to have a dry season so you can get clear green water. If it rains, the water is brown.",If you want to come here to fix the drought let's get clear green water if it rains the water is brown,"If you want to come here, it's best to come during the dry season so you get clear green water. If it rains, it's cloudy, the water is brown.","If it's going to rain in the middle of the winter, let it be clear green; if it's going to rain in the middle, let it be brown.","If you want to come here, it's better to come during the dry season to get clear green water. If it rains, the water will be brown."
5a88849efdd549bb865dca5267a0d43d,15-09-2022 12:39,Sarae Hills,harga tiketnya 50 0 sampai 65 0 sudah termasuk gratis minuman lokasinya bagus banyak spot foto menarik serasa keliling dunia di lembang pelayanannya juga ramah ramah sukses terus sarae hills,5,neutral,positive,positive,"The ticket price is 50,000 to 65,000, including a free drink. The location is good, with many interesting photo spots, making it feel like you're traveling the world in Lembang. The service is also very friendly. Keep up the great work, Sarae Hills!","The ticket price is 50,000 to 65,000 and already includes a free drink. The location is good, with many interesting photo spots; it feels like traveling the world in Lembang. The service is also very friendly. Continued success for Sarae Hills.",the place is the the the the the the the the the the the the the the the,The ticket price is 50 0 to 65 0 has included free drinks. The location is good. Many photo spots are pulling around the world.,"The ticket price is 50 0 to 650, which includes free drinks. The location is good, many interesting photo spots. It feels like traveling around the world in Lembang. The service is also friendly, friendly, successful, Sarae Hills.",The price of the tickets is 50 0 to 65 0 already included free drinks the location is good lots of spot photos attractive feel around the world on the service shelf also friendly friendly success continuous sarae hills,"The ticket price is 50,000 to 65,000, which includes free drinks. The location is good, with many interesting photo spots. It feels like traveling around the world in Lembang. The service is also friendly, friendly, and successful. Continue to Sarae Hills.","Tickets go from 50,000 to 65,000, including complimentary drinks, location is great, lots of cool photo spots, feels like the whole world's tour of the facility, and it's also a win-win all the way through the sarae hills.","The ticket price ranges from 50,000 to 65,000, including a free drink. The location is good, with many interesting photo spots. It feels like traveling around the world in Lembang. The service is also friendly. Success, Sarae Hills."
ce25e52addfc470790fafee15d372767,23-09-2022 18:34,Orchid Forest Cikole,kalo ke lembang harus kesini tempatnya sejuk bisa main sama kelinci juga sekarang ada bobocabinnya,5,neutral,neutral,positive,"When going to Lembang, you must come here. The place is cool, you can also play with rabbits. Now there's Bobocabin too.","If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits, and now it has Bobocabins.",the place is the the the the the the the the the the the the the the the,"If you go to the seam, you'll have to come here. It's cool to play with rabbits. Now there's a lullaby.","If you go to Lembang, you have to come here. The place is cool, you can play with rabbits too. Now there's a bobocabin.",It's cold out here. I can play with rabbits.,"If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits. Now there's a boobacab.",It's got to be cool. It's got to be cool. It's got to be cool. It's got to be cool. It's got to be cool.,"If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits. Now there's a bobocabin."
6133363eea944e969a09d657eb0677cf,23-02-2021 18:23,Terminal Wisata Grafika Cikole,tempatnya membingungkan antara rumah makan tempat wisata dan area parkir pokoknya patokan ada alfamart dan indomart ada gedung tinggi seperti hotel reservasi dulu disitu agak awkward awal karena bawa motor jas uja dan malam hari,5,negative,neutral,neutral,"The place is confusing, a mix of restaurants, tourist attractions, and parking areas. Basically, the landmark is the Alfamart and Indomart. There's a tall building like a hotel. It was a bit awkward to book in advance because I brought a motorcycle, a raincoat, and it was at night.","The place is confusing, somewhere between a restaurant, a tourist spot, and a parking area. The main landmark is an Alfamart and an Indomart, and there's a tall, hotel-like building; you make reservations there first. It was a bit awkward at the beginning because I arrived on a motorcycle, wearing a raincoat, at night.",the place is the the the the the the the the the the the the the the the,"The place is confusing between the diner and the parking lot. Anyway, there's alphamart and indomart. There's a tall building like the reservation hotel.","The place is confusing between the restaurant and the tourist spot and the parking area. Anyway, there's an alphamart and an Indomart. There's a tall building like the hotel, a reservation used to be there. It's a bit awkward early because you bring motorcycles with you.",The place is confusing between the dining halls of the tourist area and the parking area basically the benchmarks there are alfamart and indomart there are high-rise buildings like the hotel reservation used to be there a bit awkward early because of the motorcycle suit uja and night,"The place is confusing, between the dining room, the tourist spot, and the parking area. Basically, the benchmark is Alfamart and Indomart. There are tall buildings like a reservation hotel. It used to be a bit awkward at first because I brought a motorcycle suit and at night.","It's a mess, it's a mess of restaurants, it's mess of sightseeing, it's mess of parking lots, it's mess of basements, it's mess of grocery stores, it's mess of high-rise hotels, it's mess of booking hotels, it's mess of getting in jackets at night.","The place is confusing between a restaurant, a tourist spot, and a parking area. Basically, there's a standard alpha and indomart. There are tall buildings like a hotel. First, there's a reservation. It's a bit awkward initially because you bring a motorcycle jacket, and later at night."
240ef38840c4418dab79bbb85eba33ce,23-06-2022 18:22,Terminal Wisata Grafika Cikole,sekarang untuk pembelian tiket tidak diberi minum gratis haha tetap indah tetap jaga kealamiannya,5,neutral,negative,positive,"now for ticket purchases, no free drinks are given haha it remains beautiful, it remains natural","Now ticket purchases don't come with a free drink haha. It's still beautiful, please maintain its naturalness.",the place is the the the the the the the the the the the the the the the,Now for the ticket purchase not given free drink haha keep it beautiful keep it natural,"Now for the ticket purchase, it's not given free drinks, haha. Keep it beautiful, keep it natural.",Now for the purchase of tickets don't get a free drink haha stay beautiful keep her old age,"Now for ticket purchases, no free drinks are given, haha, it's still beautiful, still preserving its durability.",Now they don't give free drinks when they buy tickets. (Laughter) (Applause) It's beautiful. Keep your eyes on the prize.,"Now for tickets, they don't give you a free drink haha, it's still beautiful, keep it natural."
44fc574bd7054280a3aa56cc7a60e0d3,15-04-2022 12:39,Sarae Hills,baguslah buat bohongin orang jakarta he he he minimal mereka datang bisa foto-foto dan pulang sudah senang lucu juga ya tiket bisa ditukar minuman teenyata minumannya cuma sirup abc kayak minuman dijual di sekolah sdn begitu lebih baik di hilangkan saja kasihan buat orang tua takut nanti kencing manis,5,neutral,neutral,neutral,"Good, it's good for deceiving Jakarta people, he he he. At least they come, can take photos, and go home happy. It's also funny that the ticket can be exchanged for drinks. Turns out the drinks are just ABC syrup, like drinks sold at elementary schools. It's better to just get rid of it, it's a shame for parents who are afraid of them getting diabetes later.","It's good for fooling people from Jakarta, hehehe. At least they come, take some photos, and go home happy. It's also funny that the ticket can be exchanged for a drink, but it turns out the drink is just ABC syrup, like the kind sold at elementary schools. It would be better to just get rid of it. I feel sorry for the elderly; I'm afraid they'll get diabetes.",the place is the the the the the the the the the the the the the the the,"fontcolor="" # FFFF00""it'sgoodto lietoman jakartahe he minimum hehe come fontcolor="" # FFFF00""theycancome fontcolor="" # FFFF00""picturesandmakefunnytoofunny fontcolor="" # FFFF00""yesthe ticketscanbechangedextreme fontcolor="" # FFFF00""drinksare Abc.c.","It's good for lying to people, jakarta, he, at least they came. You can take photos, and it's already fun. Tickets can be exchanged for drinks, and the drinks are real. It's just an ABC syrup, like drinks are sold at school. It's better not to be removed. It's better for the elderly to fear that they will regret.",It's nice to lie to people in Jakarta he he he at least mrk come bs photos and plg it's been fun funny don't yes tickets bs exchanged drinks real drinks only syrup abc rich drinks sold in school sdn gt better get rid of just pitiful for parents afraid later sweet urine,"It's good for lying to people in Jakarta, at least they can come here for photos and pls. It's fun and fun too. Tickets can be exchanged for real drinks. The drinks are only syrup, like drinks sold at schools, etc. It's better to just dispose of them. It's a shame for the elderly, afraid they'll pee sweet.","It's good for cheating, it's good for making maps, it's good for making maps, it's good for getting minimum fees, it's good for getting pictures, it's good for being funny, it's good for getting tickets, it's good for selling teenage drinks, it's good for selling alcoholic beverages in schools, it's good for losing cash, it's good for scaring parents, it's good for pissing.","It's good for lying to people in Jakarta. Heh, heh, heh. Minimal fees. You can come for photos, and even now you're happy. It's cute too. Tickets can be exchanged for teeny drinks. The drinks are just abc syrup. High school drinks are sold. It's better to just throw away the money, so the parents don't have to worry about pissing."
4a6b27a99db344f68de683c1e606165b,15-10-2022 12:24,Curug Tilu Leuwi Opat,curug yang the best banget jaraknya enggak terlalu jauh dari parkiran ada mushola sama toilet juga komplit pokoknya,5,neutral,positive,positive,"The best waterfall, not too far from the parking lot. There's also a prayer room and toilet, everything is complete.","The best waterfall, it's not too far from the parking lot. There's a prayer room and a toilet too, so it's basically complete.",the place is the the the the the the the the the the the the the the the,Curug's the best distance not too far from the parking lot There's mushola sm toilet complete,"The waterfall is the best place to go, not too far from the parking lot, there's a prayer room, and the toilets are also complete.",The waterfall that the best bngt the distance is not too far from the parking there is mushola sm toilet not complete essentially,"The best waterfall, the distance isn't too far from the parking lot, there's a prayer room, and the toilets are also complete, basically.","The best bet is that the distance to the gas station is too far from the parking lot, there's a mushroom spray, there's a complicated toilet, there's the basics.","The best waterfall, the distance is not too far from the parking lot, there's a prayer room and toilets, it's also complete."
f230465ec329416e86fd21558de6452e,23-11-2022 17:57,Floating Market Lembang,setelah sekian lama enggak kesini terakhir kesini pas masih jaman sekolah study trip mungkin sekitar tahun 2010an jujur perubahannya banyak banget sekarang jauh lebih cantik bagus untuk alurnya tetap sama setiap kali masuk kesini dapat minuman gratis wahananya juga lebih banyak,5,neutral,neutral,positive,"After so long, I haven't been here. The last time I was here was during a school study trip, probably around the 2010s. Honestly, there have been so many changes. It's much more beautiful now. It's good that the flow is still the same. Every time I come here, I get a free drink, and there are more rides too.","It's been a long time since I've been here; the last time was for a school study trip, maybe around the 2010s. Honestly, so much has changed. It's much more beautiful and better now. The layout is still the same, you get a free drink every time you enter, and there are more rides too.",the place is the the the the the the the the the the the the the the the,After all this time not being here last time in school. Study trip. Maybe around 2010.,"After all this time, I didn't come here last time when I was a school student trip. Maybe around 2010. Honestly, there are a lot of changes now. It's much better for the flow. It's still the same. Every time I enter here, I get free drinks. There are also more rides.",After all this time I haven't been here lately when I was in school study trip maybe around 2010s honestly the changes are very much now much more beautiful good for the trail to stay the same every time you come in here get a free drink the trail is also more,"After not coming here for so long, the last time I came here was when I was still in school. Study trip, maybe around 2010. Honestly, the changes are very many now. It's much more beautiful. It's good for the flow to stay the same every time you come here. You get a free drink, and there are also more rides.","After a while of going to school, I went back to school in the days of the study trips, and maybe by 2010, honestly, the change has been a lot: it's a lot more beautiful, it's a lot better for the bike lanes, it's a lot more free drinks, it's a lot more stuff.","After not coming here for so long, I came last when it was still a school study trip, maybe around 2010. Honestly, there have been many changes. Now it's much more beautiful, good for the waterfall, and every time you come here, you get a free drink. The attractions are also more numerous."
5f6623ce7a5248bb961ab5517cdfd3f0,15-02-2019 12:57,Kebun Begonia Lembang,tempatnya sebenarnya enggak gede banget enggak butuh waktu lama buat jelajahin semua titik spot foto di sana tiket masuknya murah cuma 15rb saja tempatnya sejuk,5,neutral,neutral,positive,"The place isn't actually very big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15 thousand. The place is cool.","The place is actually not that big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000. The place is cool.",the place is the the the the the the the the the the the the the the the,It's not so big. It doesn't take long to explore all the photo spots. There's a low-cost ticket.,"The place isn't really that big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000. The place is cool.",It's really not that big. It doesn't take long to explore all the photo spots.,"The place isn't really very big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000 rupiah. The place is cool.","It's a cool place. It takes a long time to get all the spotlights, and it's cheap. It costs 15 bucks to get there. It's cool.","The place isn't really big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15k. The place is cool."
5c0f888481aa41199f3d2950632bf451,15-02-2021 13:44,Sanghyang Heuleut,tempat yang bagus untuk hiking treknya mudah untuk anak-anak pemandangan yang bagus jarak perjalanan pulang pergi kira-kira 5 5 kamu sayang sekali banyak sampah dimana-mana dan tidak ada toilet yang layak,5,neutral,negative,positive,"A good place for hiking, the trek is easy for children, nice scenery, the round trip distance is approximately 5.5 km. It's a shame there is a lot of trash everywhere and no decent toilets.","A good place for hiking, the trail is easy for kids. Good views. The round trip is about 5.5 km. Unfortunately, there is a lot of trash everywhere and no proper toilets.",the place is the the the the the the the the the the the the the the the,Nice place for hiking tracks. Easy for the kids. Nice view.,"A great place for hiking, easy for children. The view is good. The road trip back and forth is approximately 5 km. It's a shame there's a lot of trash everywhere, and there are no decent toilets.",It's a good place for hiking. The trail is easy for the kids. It's a good sight.,"A good place for hiking, the trail is easy for children, the view is good, the journey distance from home to home is about 5.5 km. It's a shame there's a lot of trash everywhere and there are no decent toilets.","It's a nice place to hike, it's easy to walk for kids, it's good views, the distance to get home is about five or five kilometers, and unfortunately, there's a lot of garbage everywhere, and there's no adequate toilet.","A great place for hiking, the trail is easy for children, the view is good, the journey back and forth is approximately 5.5 km. It's a shame there's a lot of trash everywhere and there are no adequate toilets."
96bdc380a2a64e95b6f1e8fbf77ad6da,23-02-2019 18:23,Terminal Wisata Grafika Cikole,lumayan luas tapi permainan anaknya kurang seru dan kurang banyak,3,neutral,positive,negative,quite spacious but the children's games aren't very exciting and there aren't many,"Quite spacious, but the children's games are not very fun and there are not enough of them.",the place is the the the the the the the the the the the the the the the,It's pretty big. But the kid's playing less fun and less fun.,"It's quite spacious, but the children's games aren't very exciting and there aren't many.",It's pretty broad but his son's game is less fun and less much.,"fairly spacious, but his son's games are not very exciting and there aren't many","It's pretty extensive, so the kids' play is less intense and less intense.",quite spacious but the children's games are not very fun and there aren't many
3327ee56f6b448c2a206bc71feb933c4,15-02-2021 14:13,Sanghyang Kenit,habis masuk jalur lebak siu finish dan makan nasi liwet selfie selfie di sanghynag kenit rajamandala maknyos,5,neutral,neutral,neutral,"After entering the Lebak Siu finish line, we ate nasi liwet and took selfies at Sanghyang Kenit, Rajamandala. It was delicious!","After finishing the Lebak Siu trail, we ate nasi liwet and took selfies at Sanghyang Kenit Rajamandala. It was so delicious",the place is the the the the the the the the the the the the the the the,It's been on the turnip track. Siu finish and eat rice litew selfie at Sanghynag kenant Rajamandala maknyos.,"After entering the lebak road, siu finish and eat rice liwet selfies at Sanghynag Kenit Rajamandala Maknyos",I went into the valley and ate a selfie selfie in Sanghynag kenit rajamandala maknyos.,"After entering the Lembang Valley trail, finish and eat liwet rice, take selfies at Sanghynag Kenit Rajamandala Maknyos.","And off I went to the finish line, and I ate our copious selfies on the back of the hippocampus of Kenya.",Entering Lebak Siu finish track and eating Liwet selfie rice at Sanghynag Kenit Rajamandala Maknyos.
5664189f15b04f59bed2989385b01d51,15-02-2021 12:57,Kebun Begonia Lembang,tempat ini merupakan kebun bunga yang ditata sedemikian rupa sehingga pengunjung bisa melewati dengan nyaman bagi yang sunga bunga silakan datang ke tempat ini,5,neutral,neutral,positive,"This place is a flower garden arranged in such a way that visitors can pass through comfortably. For those who love flowers, please come to this place.","This place is a flower garden, arranged in such a way that visitors can walk through comfortably. For those who love flowers, please come and visit this place.",the place is the the the the the the the the the the the the the the the,This place is a flower garden arranged in such a way that visitors can pass comfortably for the sunga flowers please come to this place,This place is a flower garden arranged in such a way that visitors can pass comfortably for those who are flowering. Please come here.,This place is a flower garden arranged in such a way that visitors can pass comfortably for the flower trough please come to this place,"This place is a flower garden arranged in such a way that visitors can pass comfortably. For those with flowers, please come to this place.","It's a flower garden arranged in such a way that visitors can walk past it comfortably, so if you're tired of flowery things, just come and visit it.","This place is a flower garden arranged in such a way that visitors can pass it comfortably. For those who want flowers, please come to this place."
08c49f0491894f3192bcb62b80ab1abe,15-12-2022 12:39,Sarae Hills,tempat sangat bagus kalau bisa piara hew n yang cocok dengan lingkungan tersebut misalnya burung-burung angsa atau bebek dsbnya,5,neutral,neutral,positive,"A very nice place if you can keep pets that suit the environment, for example, swans or ducks, etc.","The place is very nice. It would be great if animals that are suitable for the environment could be kept there, for example, birds, geese, or ducks, etc.",the place is the the the the the the the the the the the the the the the,It's a great place to be able to fit into the neighborhood. Like the swans or the ducks.,"A very good place if you can find a place that's suitable for the environment, such as the swans or the ducks, etc.","It's a great place to be if you can care for birds like geese, ducks, etc.","A very nice place if you can care for birds that are suitable for the environment, such as geese or ducks, etc.","It's a very nice place to have a hew-in maquette that fits that environment, like birds or goats or ducks, etc.","A very nice place if you can find one that's suitable for that environment, such as birds, geese, or ducks, etc."
e33d25e2bbaf490fa625f01662832926,23-01-2023 17:57,Floating Market Lembang,tempat yang luas banyak spot area untuk swafoto bisa berfoto naik kapal maupun memberi makan hewan berkuda dan sewa pakaian di berbagai negara mini yang tersedia ada playground dan seperti pasar apung yang menjual banyak makanan,4,neutral,positive,neutral,"A spacious place with many photo spots. You can take pictures riding a boat, feeding horses, and renting costumes from various mini countries available. There's a playground and a floating market selling lots of food.","A spacious place with many spots for selfies; you can take photos on a boat, feed animals, go horseback riding, and rent costumes from the various available miniature country-themed areas. There is also a playground and a floating market-like area that sells a lot of food.",the place is the the the the the the the the the the the the the the the,Vast spots of swaphotos can either take pictures of boats or feed horse animals and rent clothing in various mini-states available. Playgrounds and like floating markets that sell a lot of food.,"A spacious place with many photo spots, you can take photos on boats or feed animals, rides, and clothing rentals in various mini countries available. There are playgrounds and like floating markets that sell a lot of food.",There's plenty of space to take photos on a boat or feed horses or rent clothes in different countries. There's a playground and a floating market that sells lots of food.,"A spacious place with many spots for taking photos. You can take photos by boat, feed animals, ride horses, and rent clothes in various countries. There are mini playgrounds and floating markets that sell a lot of food.","It's a lot of space, lots of spots to take pictures of, to take pictures on board ships, to feed animals and to rent clothes in different countries, and there are little playgrounds and floating markets where you can buy lots of food.","A spacious place with many spots for selfies. You can take photos by boat, feed horses, and rent clothes in various countries. Available mini items include a playground and a floating market selling many food items."
9f1fd31fd98844919d91817e41a90275,15-04-2022 13:43,Sanghyang Heuleut,tempat sangat indah di bandung barat the secret heaven,1,neutral,neutral,positive,a very beautiful place in West Bandung the secret heaven,"A very beautiful place in West Bandung, the secret heaven.",the place is the the the the the the the the the the the the the the the,"It's a beautiful place in the west ridge, the secret heaven.","A very beautiful place in West Bandung, the secret heaven",A very beautiful place in west bandung the secret heaven,"A very beautiful place in West Bandung, the secret heaven",It's a beautiful place on the west bank of the secret heavens.,"A very beautiful place in West Bandung, the secret heaven"
