,id,datetime,location,text,rating,accessibility,facility,activity,english_translation,better_english_translation,LSTM_pred
156,27ef1ff03ec34e2280cbd857eeff41af,23-02-2022 17:58,Floating Market Lembang,lokasi cukup luas banyak spot foto tiket masuk 20 ribu gratis minuman kemaren dari pagi sampai siang jam 11an blm selesai keliling ke semua lokasi floating lembang ini next pasti ke bandung lagi,5,neutral,positive,neutral,"The location is quite spacious with many photo spots. The entrance ticket is 20 thousand, and a free drink. Yesterday, from morning until around 11 am, I hadn't finished exploring all the locations at Floating Lembang. Next time I'm in Bandung, I'll definitely come back.","The location is quite spacious with many photo spots. The entrance ticket is 20 thousand and includes a free drink. Yesterday, from morning until around 11 am, I still hadn't finished exploring all the locations at this Floating Market Lembang. I will definitely come back to Bandung again next time.",the place is the the the the the the the the the the the the the the the
157,a68d7eefb73a433c8d0a4260a5c8eb67,15-04-2022 14:09,Curug Cimahi / Curug Pelangi,curugnya bagus masih lumayan sepi cuma hati-hati aja habis dari curug kakinya gempor,5,neutral,neutral,positive,"The waterfall is nice, still quite quiet, just be careful because after the waterfall your legs will be weak/shaky.","The waterfall is nice and still relatively quiet, but be careful, your legs will be completely worn out afterwards.",the place is the the the the the the the the the the the the the the the
158,2c0fd90e19244f46a8acec33a733f732,15-06-2022 14:09,Curug Cimahi / Curug Pelangi,ini tempat yang sangat indah anda harus berjalan menuruni tangga yang sangat panjang,5,neutral,neutral,positive,"This is a very beautiful place, you have to walk down a very long staircase.","This is a very beautiful place, you have to walk down very long stairs.",the place is the the the the the the the the the the the the the the the
159,6a45a1efb880419e808d0c6eaf854f12,15-01-2023 13:28,Stone Garden,sungguh indah tempat ini kita pakai jasa bapak buat ambil foto keren-keren hasilnya karena beliau tahu harus ambilnya dari mana untuk harga tiket rp 14 ribu untuk parkir rp 5 ribu kondisi sekarang masih dalam pengembangan karena tamannya belum jadi kalau sudah tumbuh bunganya pasti akan makin cantik,4,neutral,neutral,positive,"This place is truly beautiful. We used the gentleman's services to take amazing photos. The results were great because he knew exactly where to take them. The ticket price is Rp 14 thousand, and parking is Rp 5 thousand. It's currently still under development because the park isn't finished yet. Once the flowers grow, it will definitely be even more beautiful.","This place is truly beautiful. We hired a gentleman to take cool photos, and the results were great because he knew the best spots to shoot from. The ticket price is 14,000 rupiah and parking is 5,000 rupiah. It is currently still under development because the garden isn't finished yet. Once the flowers have bloomed, it will surely be even more beautiful.",the place is the the the the the the the the the the the the the the the
160,4519cd73787f4e62bd4f8c9eb928900a,23-04-2022 18:34,Orchid Forest Cikole,tempat nyaman untuk berlibur bersama keluarga recommended apalagi buat foto-foto,4,neutral,neutral,positive,"a comfortable place to vacation with family, highly recommended, especially for taking photos","A comfortable place for a family vacation, recommended, especially for taking photos.",the place is the the the the the the the the the the the the the the the
161,27a6ec4f537e45bb8fc6efa550899439,23-02-2022 18:35,Orchid Forest Cikole,petualangan hutan pinus yg sangat menyenangkan disertai dengan lokasi lokasi spot yg bagus buat foto dan ber-selfie,5,neutral,neutral,positive,A very fun pine forest adventure accompanied by good photo and selfie spots.,A very fun pine forest adventure with great spots for photos and selfies.,the place is the the the the the the the the the the the the the the the
162,0046f9305c5f438e94accbc24cf0b1b5,15-02-2019 13:49,Curug Maribaya,curug yang bagus cuma hanya saja airnya kotor juga terdapat banyak limbah dan sampah,4,neutral,negative,positive,"A beautiful waterfall, it's just that the water is dirty and there is a lot of waste and garbage.","The waterfall is nice, it's just that the water is dirty and there is also a lot of waste and trash.",the place is the the the the the the the the the the the the the the the
163,93d23cb6786645c9a348f80ba9e1f74f,23-02-2019 18:35,Orchid Forest Cikole,banyak spot foto keren sejuk bersih cocok buat liburan,5,neutral,neutral,positive,"many cool, clean, and comfortable photo spots, suitable for vacation","Lots of cool photo spots, cool, clean, perfect for a holiday.",the place is the the the the the the the the the the the the the the the
164,9322825dedce411da199134e77a9a389,15-02-2020 13:29,Stone Garden,tempat yg asik buat wisata akhir pekan dgn susunan batu yg wah bingung jelasinnya deket sini juga ada goa tapi kalo bisa yg pergi siang hari pake baju lengan panjang karena panasnya nusuk sangat,5,neutral,neutral,positive,"A fun place for a weekend getaway with amazing rock formations, hard to explain. Nearby there's also a cave, but if possible, go during the day and wear long sleeves because the heat is piercing.","A cool place for a weekend trip with amazing stone formations that are hard to describe. There's also a cave nearby, but if you go, try to do it during the day and wear a long-sleeved shirt because the heat is extremely piercing.",the place is the the the the the the the the the the the the the the the
165,b6b8dd34bb214270adf5b0b1a1655442,23-06-2022 17:57,Floating Market Lembang,tempat rekreasi keluar cocok untuk anak kecil banyak kegiatan yang bisa dilakukan disni butuh seharian sih untuk ngelilingin lokasi disini untuk jajanannya agak pricey ya harus pinter milih makanan biar gak dpt zonk harga mahal tapi gak enak wkwkkw,5,neutral,negative,neutral,"A recreational spot suitable for young children, with many activities to do. It would take a whole day to explore the place. The food here is a bit pricey, so you have to be smart in choosing what to eat to avoid getting ripped off (expensive but not good food, lol).","An outdoor recreational spot, great for kids. There are many activities you can do here, you'll need a whole day to explore the entire place. The snacks are a bit pricey, so you have to be smart when choosing food to avoid getting something expensive that doesn't taste good, lol.",the place is the the the the the the the the the the the the the the the
166,091cc7c876db4dcbadf18bf73e2c266b,15-05-2022 13:28,Stone Garden,enak banget suasana kalo sore banyak saung juga untuk istirahat pemandangan keren udara sejuk,5,neutral,positive,positive,"It feels really good when it's evening, there are also many gazebos to rest, the scenery is cool, the air is fresh.","The atmosphere is very nice in the afternoon. There are also many gazebos to rest in, the scenery is cool, and the air is fresh.",the place is the the the the the the the the the the the the the the the
167,d9dfc58a98944f53a87639de667f5d6f,15-02-2019 12:57,Kebun Begonia Lembang,letsguide salah satu objek wisata kekinian di kota lembang bandung tempat swafoto aneka macam hot spot bunga ad tiket masuk berbayar jual souvernir juga untuk akhir pekan dengan keluarga sangat cocok recommended,5,neutral,neutral,positive,"Letsguide is one of the current tourist attractions in Lembang, Bandung, offering various photo spots and flower hotspots. It has an entrance fee and also sells souvenirs. It's very suitable for a weekend trip with family, highly recommended.","One of the modern tourist attractions in the town of Lembang, Bandung. A place for selfies with a variety of floral photo spots. There is a paid entrance ticket, and they also sell souvenirs. It's very suitable for a weekend with the family. Recommended.",the place is the the the the the the the the the the the the the the the
168,a4a48e738cd241159412ea58ff3b2b68,15-02-2021 12:24,Curug Tilu Leuwi Opat,camping yang ramah tidak mewah tapi visi misi membentuk karakter mandiri dan kepemimpinan bagus cocok untuk kegiatan sekolah kantoran dan keluarga,5,neutral,neutral,positive,"Friendly camping, not luxurious, but with a vision and mission to build independent character and good leadership. Suitable for school, office, and family activities.","Friendly camping, not luxurious, but with an excellent vision for building independence and leadership. Suitable for school, corporate, and family activities.",the place is the the the the the the the the the the the the the the the
169,baa39537bc93436f84da7c494e8f919e,15-08-2022 13:22,Gunung Putri Lembang,untuk pengunjung hanya kurang kesadaran diri saja naik bawa sampah tapi pas turun sampahnya ga dibawa terus di wc atas tuh sedikit kurang terjaga kebersihannya karena gaada tempat sampah jadi orang orang nyimpen tisu sembarangan,5,neutral,negative,neutral,"For visitors, it's just a lack of self-awareness. They bring trash up but don't take it down with them. And in the upstairs restroom, it's a bit lacking in cleanliness because there are no trash cans, so people leave tissues everywhere.","The visitors just lack self-awareness; they bring trash up but don't bring it back down. Also, the upstairs restroom isn't very clean because there's no trash can, so people just leave their used tissues anywhere.",the place is the the the the the the the the the the the the the the the
170,740219bdbef74a82bacfa2640915bc99,15-02-2019 13:43,Sanghyang Heuleut,kalau mau dateng kesini mending musim kemarau biar dapet air yang hijau jernih kalau hujan keruh airnya coklat,5,neutral,neutral,neutral,"If you want to come here, it's better to come during the dry season so you can get clear green water. If it rains, the water will be murky and brown.","If you want to come here, it's better to do so in the dry season to get the clear green water. When it rains, the water is murky and brown.",the place is the the the the the the the the the the the the the the the
171,5a88849efdd549bb865dca5267a0d43d,15-09-2022 12:39,Sarae Hills,harga tiketnya 50 0 sampai 65 0 sudah termasuk gratis minuman lokasinya bagus banyak spot foto menarik serasa keliling dunia di lembang pelayanannya juga ramah ramah sukses terus sarae hills,5,neutral,positive,positive,"The ticket price is 50,000 to 65,000, including a free drink. The location is good, with many interesting photo spots, making it feel like you're traveling the world in Lembang. The service is also very friendly. Keep up the great work, Sarae Hills!","The ticket price is 50,000 to 65,000 and already includes a free drink. The location is good, with many interesting photo spots; it feels like traveling the world in Lembang. The service is also very friendly. Continued success for Sarae Hills.",the place is the the the the the the the the the the the the the the the
172,ce25e52addfc470790fafee15d372767,23-09-2022 18:34,Orchid Forest Cikole,klo ke lembang harus kesinii tempatnya sejuk bisa main sm kelinci jg sekarang ada bobocabinnya,5,neutral,neutral,positive,"When going to Lembang, you must come here. The place is cool, you can also play with rabbits. Now there's Bobocabin too.","If you go to Lembang, you have to come here. The place is cool, you can also play with rabbits, and now it has Bobocabins.",the place is the the the the the the the the the the the the the the the
173,6133363eea944e969a09d657eb0677cf,23-02-2021 18:23,Terminal Wisata Grafika Cikole,tempatnya membingungkan antara rumah makan tempat wisata dan area parkir pokoknya patokan ada alfamart dan indomart ada gedung tinggi seperti hotel reservasi dulu disitu agak awkward awal karena bawa motor jas uja dan malam hari,5,negative,neutral,neutral,"The place is confusing, a mix of restaurants, tourist attractions, and parking areas. Basically, the landmark is the Alfamart and Indomart. There's a tall building like a hotel. It was a bit awkward to book in advance because I brought a motorcycle, a raincoat, and it was at night.","The place is confusing, somewhere between a restaurant, a tourist spot, and a parking area. The main landmark is an Alfamart and an Indomart, and there's a tall, hotel-like building; you make reservations there first. It was a bit awkward at the beginning because I arrived on a motorcycle, wearing a raincoat, at night.",the place is the the the the the the the the the the the the the the the
174,240ef38840c4418dab79bbb85eba33ce,23-06-2022 18:22,Terminal Wisata Grafika Cikole,sekarang utk pembelian tiket tidak diberi minum gratis haha tetap indah tetap jaga kealamiannya,5,neutral,negative,positive,"now for ticket purchases, no free drinks are given haha it remains beautiful, it remains natural","Now ticket purchases don't come with a free drink haha. It's still beautiful, please maintain its naturalness.",the place is the the the the the the the the the the the the the the the
175,44fc574bd7054280a3aa56cc7a60e0d3,15-04-2022 12:39,Sarae Hills,baguslah buat bohongin orang jakarta he he he minimal mrk datang bs foto-foto dan plg sudah senang lucu jg ya tiket bs ditukar minuman teenyata minumannya cuma sirup abc kaya minuman dijual di sekolah sdn gtu lebih baik di hilangkan saja kasian buat orang tua takut nanti kencing manis,5,neutral,neutral,neutral,"Good, it's good for deceiving Jakarta people, he he he. At least they come, can take photos, and go home happy. It's also funny that the ticket can be exchanged for drinks. Turns out the drinks are just ABC syrup, like drinks sold at elementary schools. It's better to just get rid of it, it's a shame for parents who are afraid of them getting diabetes later.","It's good for fooling people from Jakarta, hehehe. At least they come, take some photos, and go home happy. It's also funny that the ticket can be exchanged for a drink, but it turns out the drink is just ABC syrup, like the kind sold at elementary schools. It would be better to just get rid of it. I feel sorry for the elderly; I'm afraid they'll get diabetes.",the place is the the the the the the the the the the the the the the the
176,4a6b27a99db344f68de683c1e606165b,15-10-2022 12:24,Curug Tilu Leuwi Opat,curug yang the best bngt jaraknya ga terlalu jauh dari parkiran ada mushola sm toilet jg komplit pokoknya,5,neutral,positive,positive,"The best waterfall, not too far from the parking lot. There's also a prayer room and toilet, everything is complete.","The best waterfall, it's not too far from the parking lot. There's a prayer room and a toilet too, so it's basically complete.",the place is the the the the the the the the the the the the the the the
177,f230465ec329416e86fd21558de6452e,23-11-2022 17:57,Floating Market Lembang,setelah sekian lama ga kesini terakhir kesini pas masih jaman sekolah study trip mungkin sekitar tahun 2010an jujur perubahannya banyak banget sekarang jauh lebih cantik bagus untuk alurnya tetep sama setiap kali masuk kesini dapet minuman gratis wahananya juga lebih banyak,5,neutral,neutral,positive,"After so long, I haven't been here. The last time I was here was during a school study trip, probably around the 2010s. Honestly, there have been so many changes. It's much more beautiful now. It's good that the flow is still the same. Every time I come here, I get a free drink, and there are more rides too.","It's been a long time since I've been here; the last time was for a school study trip, maybe around the 2010s. Honestly, so much has changed. It's much more beautiful and better now. The layout is still the same, you get a free drink every time you enter, and there are more rides too.",the place is the the the the the the the the the the the the the the the
178,5f6623ce7a5248bb961ab5517cdfd3f0,15-02-2019 12:57,Kebun Begonia Lembang,tempatnya sebenernya ga gede banget ga butuh waktu lama buat jelajahin semua titik spot foto di sana tiket masuknya murah cuma 15rb aja tempatnya sejuk,5,neutral,neutral,positive,"The place isn't actually very big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15 thousand. The place is cool.","The place is actually not that big, it doesn't take long to explore all the photo spots there. The entrance ticket is cheap, only 15,000. The place is cool.",the place is the the the the the the the the the the the the the the the
179,5c0f888481aa41199f3d2950632bf451,15-02-2021 13:44,Sanghyang Heuleut,tempat yang bagus untuk hiking treknya mudah untuk anak-anak pemandangan yang bagus jarak perjalanan pulang pergi kira-kira 5 5 km sayang sekali banyak sampah dimana-mana dan tidak ada toilet yang layak,5,neutral,negative,positive,"A good place for hiking, the trek is easy for children, nice scenery, the round trip distance is approximately 5.5 km. It's a shame there is a lot of trash everywhere and no decent toilets.","A good place for hiking, the trail is easy for kids. Good views. The round trip is about 5.5 km. Unfortunately, there is a lot of trash everywhere and no proper toilets.",the place is the the the the the the the the the the the the the the the
180,96bdc380a2a64e95b6f1e8fbf77ad6da,23-02-2019 18:23,Terminal Wisata Grafika Cikole,lumayan luas tp permainan anaknya kurang seru dan kurang banyak,3,neutral,positive,negative,quite spacious but the children's games aren't very exciting and there aren't many,"Quite spacious, but the children's games are not very fun and there are not enough of them.",the place is the the the the the the the the the the the the the the the
181,3327ee56f6b448c2a206bc71feb933c4,15-02-2021 14:13,Sanghyang Kenit,habis masuk jalur lebak siu finish dan makan nasi liwet selfie selfie di sanghynag kenit rajamandala maknyos,5,neutral,neutral,neutral,"After entering the Lebak Siu finish line, we ate nasi liwet and took selfies at Sanghyang Kenit, Rajamandala. It was delicious!","After finishing the Lebak Siu trail, we ate nasi liwet and took selfies at Sanghyang Kenit Rajamandala. It was so delicious",the place is the the the the the the the the the the the the the the the
182,5664189f15b04f59bed2989385b01d51,15-02-2021 12:57,Kebun Begonia Lembang,tempat ini merupakan kebun bunga yang ditata sedemikian rupa sehingga pengunjung bisa melewati dengan nyaman bagi yang sunga bunga silahkan datang ke tempat ini,5,neutral,neutral,positive,"This place is a flower garden arranged in such a way that visitors can pass through comfortably. For those who love flowers, please come to this place.","This place is a flower garden, arranged in such a way that visitors can walk through comfortably. For those who love flowers, please come and visit this place.",the place is the the the the the the the the the the the the the the the
183,08c49f0491894f3192bcb62b80ab1abe,15-12-2022 12:39,Sarae Hills,tempat sangat bagus kalau bisa piara hew n yg cocok dgn lingkungan tersebut misalnya burung-burung angsa atau bebek dsbnya,5,neutral,neutral,positive,"A very nice place if you can keep pets that suit the environment, for example, swans or ducks, etc.","The place is very nice. It would be great if animals that are suitable for the environment could be kept there, for example, birds, geese, or ducks, etc.",the place is the the the the the the the the the the the the the the the
184,e33d25e2bbaf490fa625f01662832926,23-01-2023 17:57,Floating Market Lembang,tempat yang luas banyak spot area utk swafoto bisa berfoto naik kapal maupun memberi makan hewan berkuda dan sewa pakaian di berbagai negara mini yang tersedia ada playground dan seperti pasar apung yg menjual banyak makanan,4,neutral,positive,neutral,"A spacious place with many photo spots. You can take pictures riding a boat, feeding horses, and renting costumes from various mini countries available. There's a playground and a floating market selling lots of food.","A spacious place with many spots for selfies; you can take photos on a boat, feed animals, go horseback riding, and rent costumes from the various available miniature country-themed areas. There is also a playground and a floating market-like area that sells a lot of food.",the place is the the the the the the the the the the the the the the the
185,9f1fd31fd98844919d91817e41a90275,15-04-2022 13:43,Sanghyang Heuleut,tempat sangat indah di bandung barat the secret heaven,1,neutral,neutral,positive,a very beautiful place in West Bandung the secret heaven,"A very beautiful place in West Bandung, the secret heaven.",the place is the the the the the the the the the the the the the the the
186,380c469ac6034664a666e8320a813dc8,15-02-2022 12:39,Sarae Hills,tempat healing terfavorite berikutnya gaskeun orang bandung dijmin nagih pokoknya,5,neutral,neutral,positive,"The next favorite healing spot, let's go! Bandung residents will definitely be hooked.","The next favorite healing spot. Let's go, Bandung people! Guaranteed to be addictive.",the place is the the the the the the the the the the the the the the the
187,f5a137bb17994e89a5757cada004e69d,15-08-2022 13:04,Taman Lembah DEWATA,harga terjangkau dan pemandangan baagus kloksni dilarang membawa makanan maauupun minuman ya guys ada pemeriksaan scr sampling,5,neutral,positive,positive,"Affordable prices and beautiful views. Please note, bringing food or drinks is prohibited, guys. There are random checks.","Affordable price and a great view. You are not allowed to bring any food or drinks, guys, there are random sampling checks.",the place is the the the the the the the the the the the the the the the
188,595745326d764d388236efac02228e06,15-02-2022 12:57,Kebun Begonia Lembang,taman bunga ya pasti banyak bunga tetangganya juga bunga cocok buat liburan yang bawa anak kecil kalo bisa pulang bawa juga bunganya ya hahahaa ada live musicnya di tempat makannya nyaman bet anjay,3,neutral,neutral,positive,"The flower garden, of course, has many flowers. The neighbors also have flowers. It's perfect for a holiday with young children. If possible, bring some flowers home too, hahaha. There's live music and the dining area is really comfortable, damn.","It's a flower garden, so of course, there are tons of flowers everywhere. It's perfect for a vacation with little kids. If you can, take the flowers home with you too, hahaha. There's live music in the dining area, and damn, it's so comfortable.",the place is the the the the the the the the the the the the the the the
189,1778efa31b284eca87ff62060abf05fd,15-02-2020 13:05,Taman Lembah DEWATA,tempatnya bagus bisa buat piknik kumpul-kumpul kluarga teman viewnya bagus buat foto-foto,5,neutral,neutral,positive,"The place is nice, good for picnics and family/friend gatherings. The view is great for taking photos.","The place is nice, good for picnics and gatherings with family and friends. The view is great for taking photos.",the place is the the the the the the the the the the the the the the the
190,fdea10fb4808445f8d05413faf7f5140,15-02-2020 12:25,Curug Tilu Leuwi Opat,tempat yang bagus untuk berjalan-jalan dan hiking ringan dan harga masuknya adalah untuk 10k dan 5k 5 okt 19 tapi tempatnya agak kotor sedikit tempat sampah dan setiap pengunjung dan penjaga harus ingat untuk menjaga kebersihan tempat itu,4,neutral,negative,positive,"A great place for a walk and light hiking, and the entrance fee is for 10k and 5k, October 5, 2019. But the place is a bit dirty with few trash cans. Every visitor and the caretaker should remember to keep the place clean.","A good place for a walk and light hiking, and the entrance fee is 10k and 5k (as of Oct 5, '19), but the place is a bit dirty with few trash cans, and every visitor and guard should remember to keep the place clean.",the place is the the the the the the the the the the the the the the the
191,547b5502f2ac4a49b190786115da5ea2,15-02-2020 12:25,Curug Tilu Leuwi Opat,tempat yang bagus untuk berpetualang berkemah mendaki ada air terjun dan danau,5,neutral,neutral,positive,A great place for adventure camping hiking there are waterfalls and lakes,"A great place for adventure, camping, and hiking with waterfalls and lakes.",the place is the the the the the the the the the the the the the the the
192,cb2beb6bb50f4e0491d44cda28925ac9,23-02-2019 18:05,Gunung Tangkuban Parahu,kayanya laen kali musti pake jaket jam 4 kabutnya mulai banyak eh para pedagang sana toh loohh baiknya jadii mereka nawarin foto semangat banget kirain ma mereka mau di bayar ga taunya beneran mereka tulus mau motoin jepret-jepret dan nyari spot yang bagus,5,neutral,neutral,neutral,"Next time I should wear a jacket, the fog starts getting thick around 4 o'clock. Oh, the vendors there are so nice. They offered to take photos with so much enthusiasm. I thought they wanted to be paid, but it turns out they genuinely wanted to take photos for free and find good spots.","I think next time I have to wear a jacket, the fog starts getting thick at 4 AM. Oh, and the vendors there were so nice! They enthusiastically offered to take our pictures. I thought they wanted to be paid, but it turns out they were genuinely sincere, snapping away and looking for good spots for the photos.",the place is the the the the the the the the the the the the the the the
193,83536cf547884b56b0fe93efab881a8a,15-04-2022 12:39,Sarae Hills,harga relatif agak terlalu mahal dengan tambahan ekstra charge utk akses jembatan - meskipun dapat free drink dan akses gratis shuttle spot foto masih tidak terlalu banyak namun cukup menghibur,4,neutral,negative,negative,"The relative price is a bit too expensive with an extra charge for bridge access - although it includes a free drink and free shuttle access, photo spots are still not too many but are quite entertaining.","The price is relatively a bit too expensive with the extra charge for bridge access—although it includes a free drink and free shuttle access, there are not many photo spots, but it is quite entertaining.",the place is the the the the the the the the the the the the the the the
194,8265dbed0fa04899b3705d97c346428d,15-02-2019 12:32,Taman Hutan Jayagiri Lembang,pemandangan yang menyegarkan pemandangan dan alam yang semuanya bagus tapi agak sulit untuk sampai ke sana jika anda menggunakan transportasi online seperti grabbike mobil dan gobike mobil,4,negative,neutral,positive,a refreshing view the scenery and nature are all good but it's a bit difficult to get there if you use online transportation like Grabbike car and Gobike car,"A refreshing view, the scenery and nature are all nice, but it's a bit difficult to get there if you use online transportation like GrabCar or GoCar.",the place is the the the the the the the the the the the the the the the
195,1a9b971c41444b20a8421e3f4647a0d0,15-08-2022 12:39,Sarae Hills,disini gak usah keliling dunia lagi ada menara eifeel patung liberty dll dan ada juga jembatan sirotol mustaqim tiketnya 50k sayang cuma 1 2 jam doang gak sampai malam karena tutup,3,neutral,neutral,positive,"Here, you don't need to travel the world anymore. There's the Eiffel Tower, Statue of Liberty, etc., and also the Siratul Mustaqim bridge. The ticket is 50k, it's a shame it's only 1-2 hours, not until night because it closes.","Here, you don't need to go around the world anymore. There's an Eiffel Tower, a Statue of Liberty, etc., and even a Sirotol Mustaqim bridge. The ticket is 50k. Unfortunately, it's only for 1-2 hours and not open until the evening because it closes.",the place is the the the the the the the the the the the the the the the
196,2da36d193ef44ada8fad3ea63cac9a89,15-02-2020 13:05,Taman Lembah DEWATA,pas ke sana lagi banyak pengembangan cukup sepi efek pandemi mngkin tiket masuk 15k orang lumayan kalau mau liat danau hijau hijauan balinya gak begitu kerasa haha mngkin nanti setelah pengembangan baru keliatan bangeg,3,neutral,neutral,negative,"Not going there again, there's a lot of development and it's quite quiet, maybe because of the pandemic. The entrance fee is 15k, which is quite a lot if you want to see Bali's green scenery, it's not really felt here haha. Maybe after the development is finished, it will look grand.","When I went there, a lot of development was underway. It was quite quiet, maybe an effect of the pandemic. The entrance ticket is 15k per person. It's decent if you want to see the green lake and scenery. The 'Bali' vibe isn't really there, haha. Maybe after the development, it will look much better.",the place is the the the the the the the the the the the the the the the
197,dd00db379cf24a0aa588bac5fe09dbeb,15-02-2020 13:49,Curug Maribaya,curug maribaya memang bagus besar dan tempatnya indah perjalanan menuju curug lumayan agak jauh dari parkiran selama menuju curug di hiasi dengan banyak pohon yang besar besar dan perjalan agak naik lumayan den per wisata itu banyak kenangannya,4,neutral,neutral,positive,"Maribaya waterfall is indeed beautiful, big, and the place is lovely. The journey to the waterfall is quite far from the parking area. On the way to the waterfall, it is adorned with many large trees, and the journey is uphill. During the tour, there are many memories.","Maribaya waterfall is indeed beautiful, large, and the place is lovely. The walk to the waterfall is a bit far from the parking lot. Along the way, the path is adorned with many large trees and has a bit of an uphill climb. That trip was very memorable.",the place is the the the the the the the the the the the the the the the
198,8f2d748de1c34ecba138d07fb3590601,15-02-2020 13:29,Stone Garden,sekarang udh rame di sana cuman ko sekarang jadi banyak monyet padahal dulu ga ada terus monyetnya pada berani ngambil makanan langsung di tas kantong plastik,2,neutral,neutral,neutral,"It's crowded there now, but why are there so many monkeys now when there weren't any before, and the monkeys are brave enough to snatch food directly from plastic bags.","It's crowded there now, but for some reason there are so many monkeys, even though there weren't any before. And the monkeys are bold enough to take food directly from bags and plastic bags.",the place is the the the the the the the the the the the the the the the
199,89ba24b1d54a49608d57db9fbddc0dc8,14-02-2023 13:05,Taman Lembah DEWATA,lumayanlah enak sejuk cuma kalo sewa sepeda gak bisa di tukar padahal remnya gak jalan,4,neutral,negative,positive,"It's quite good and refreshing, but you can't exchange the rental bikes even though the brakes don't work.","It's pretty nice and cool, but if you rent a bike, you can't exchange it even though the brakes don't work.",the place is the the the the the the the the the the the the the the the
